ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,,,,,,,,
192,-197,-33.82,-2.05,0.09,-0.41,-0.43,-0.18,0.6,0.12,-7.8,-8.36,0,-3.05,-0.3,0,1014,2146,,,,,
193,-182,-31.82,-1.95,0.09,-0.41,-0.47,-0.16,0.52,0.13,-7.5,-8,0,-2.85,-0.25,0,1014,2151,,,,,
194,-159,-28.5,-1.83,0.08,-0.41,-0.55,-0.14,0.39,0.12,-6.94,-7.34,0,-2.6,-0.25,0,1014,2159,,,,,
195,-144,-26.31,-1.71,0.08,-0.4,-0.59,-0.13,0.28,0.12,-6.56,-6.88,0,-2.45,-0.25,0,1014,2204,,,,,
196,-129,-24.32,-1.61,0.08,-0.39,-0.64,-0.11,0.2,0.12,-6.2,-6.4,0,-2.3,-0.25,0,1014,2209,,,,,
197,-116,-22.22,-1.52,0.09,-0.41,-0.69,-0.11,0.08,0.12,-5.78,-5.88,0,-2.05,-0.15,0,1014,2214,,,,,
198,-99,-20.22,-1.41,-0.01,-0.41,-0.72,-0.11,-0.01,0.12,-5.36,-5.36,0,-1.9,-0.2,0,1014,2219,,,,,
199,-84,-18.25,-1.32,-0.01,-0.39,-0.73,-0.13,-0.08,0.11,-4.9,-4.84,0,-1.8,-0.2,0,1014,2224,,,,,
200,-68,-16.18,-1.19,0.02,-0.37,-0.74,-0.13,-0.11,0.1,-4.44,-4.3,0,-1.65,-0.15,0,1014,2229,,,,,
201,-46,-13.5,-0.99,-0.1,-0.31,-0.71,-0.14,-0.14,0.09,-3.78,-3.62,0,-1.35,-0.15,0,1014,2235,,,,,
202,-28,-11.33,-0.79,-0.11,-0.32,-0.68,-0.15,-0.16,0.06,-3.2,-3.04,0,-1.15,-0.15,0,1014,2240,,,,,
203,-10,-9.14,-0.68,-0.21,-0.32,-0.62,-0.17,-0.16,0.03,-2.64,-2.5,0,-0.95,-0.15,0,1014,2246,,,,,
204,2,-7.24,-0.59,-0.22,-0.23,-0.52,-0.17,-0.14,-0.01,-2.18,-2.08,0,-0.75,-0.05,0,1014,2250,,,,,
205,9,-5.91,-0.46,-0.21,-0.1,-0.48,-0.17,-0.17,-0.03,-1.82,-1.74,0,-0.7,-0.1,0,1014,2255,,,,,
206,17,-3.93,-0.32,-0.2,-0.08,-0.41,-0.18,-0.12,-0.03,-1.12,-1.18,0,-0.45,-0.05,0,1014,2300,,,,,
207,25,-1.94,-0.34,-0.22,0.21,-0.31,-0.16,-0.1,-0.04,-0.6,-0.86,0,-0.3,0,0,1014,2305,,,,,
208,31,0.14,-0.22,-0.31,0.42,-0.22,-0.16,-0.09,-0.04,-0.08,-0.74,0,-0.15,0,0,1014,2310,,,,,
209,36,2.04,-0.12,-0.32,0.53,-0.17,-0.15,-0.09,-0.02,0.32,-0.52,0,0.1,0.05,0,1014,2315,,,,,
210,42,4.03,-0.13,-0.32,0.73,-0.13,-0.14,-0.09,0,0.64,-0.28,0,0.2,0,0,1014,2320,,,,,
211,46,5.9,-0.02,-0.32,0.8,-0.07,-0.12,-0.08,0.01,1,-0.06,0,0.4,0.05,0,1014,2324,,,,,
212,53,7.96,0.08,-0.31,0.82,-0.03,-0.11,-0.08,0,1.4,0.18,0,0.6,0.05,0,1014,2330,,,,,
213,58,9.92,0.07,-0.32,0.93,0.04,-0.08,-0.07,0.01,1.74,0.44,0,0.8,0.1,0,1014,2334,,,,,
214,67,11.99,0.19,-0.32,1.03,0.09,-0.06,-0.05,0.02,2.08,0.72,0,0.95,0.15,0,1014,2339,,,,,
215,74,13.89,0.3,-0.31,1.02,0.14,-0.05,0,0.04,2.44,0.96,0,1.2,0.15,0,1014,2344,,,,,
216,84,15.88,0.29,-0.31,1.01,0.19,-0.03,-0.01,0.04,2.76,1.22,0,1.35,0.15,0,1014,2349,,,,,
217,90,17.79,0.39,-0.31,1,0.25,-0.01,-0.03,0.03,3.08,1.52,0,1.55,0.2,0,1014,2354,,,,,
218,100,19.78,0.39,-0.33,1.1,0.31,0.02,-0.03,0.04,3.4,1.82,0,1.7,0.25,0,1014,2359,,,,,
219,111,21.69,0.48,-0.32,1.15,0.37,0.04,0,0.06,3.66,2.12,0,1.95,0.3,0,1014,2404,,,,,
220,124,23.69,0.5,-0.32,1.12,0.42,0.06,0.02,0.06,3.94,2.42,0,2.15,0.3,0,1014,2410,,,,,
221,140,25.67,0.48,-0.43,1.1,0.47,0.09,0.03,0.06,4.22,2.66,0,2.35,0.3,0,1014,2415,,,,,
222,158,27.6,0.58,-0.42,1.11,0.53,0.12,0.04,0.06,4.48,2.9,0,2.55,0.35,0,1014,2420,,,,,
223,177,29.41,0.6,-0.41,1.11,0.58,0.12,0.04,0.06,4.74,3.14,0,2.65,0.35,0,1014,2425,,,,,
224,196,31.32,0.63,-0.42,1.15,0.63,0.18,0.05,0.05,4.96,3.36,0,2.85,0.4,0,1014,2430,,,,,
225,218,32.93,0.73,-0.41,1.22,0.68,0.19,0.05,0.06,5.18,3.54,0,3,0.4,0,1014,2435,,,,,
226,240,34.75,0.71,-0.42,1.21,0.74,0.21,0.06,0.04,5.4,3.74,0,3.15,0.4,0,1014,2440,,,,,
227,264,36.57,0.7,-0.42,1.21,0.79,0.22,0.06,0.04,5.62,3.96,0,3.35,0.5,0,1014,2445,,,,,
228,284,38.28,0.81,-0.52,1.21,0.85,0.23,0.07,0.03,5.8,4.2,0,3.55,0.5,0,1014,2450,,,,,
229,298,39.9,0.8,-0.52,1.21,0.89,0.26,0.09,0.02,5.96,4.48,0,3.65,0.5,0,1014,2455,,,,,
230,309,41.54,0.81,-0.52,1.21,0.94,0.27,0.08,0.02,6.12,4.8,0,3.85,0.55,0,1014,2500,,,,,
231,322,43.93,0.92,-0.62,1.22,1.01,0.29,0.1,0.02,6.34,5.26,0,4,0.55,0,1014,2506,,,,,
232,331,45.93,1.02,-0.72,1.27,1.06,0.3,0.1,0.01,6.5,5.66,0,4.35,0.6,0,1014,2512,,,,,
233,340,47.57,1.03,-0.72,1.34,1.1,0.32,0.11,0,6.6,5.98,0,4.55,0.65,0,1014,2517,,,,,
234,354,49.97,1.15,-0.83,1.32,1.13,0.32,0.1,-0.03,6.82,6.4,0,4.7,0.65,0,1014,2524,,,,,
235,363,51.6,1.24,-1.03,1.33,1.22,0.34,0.12,-0.05,7,6.68,0,4.85,0.65,0,1014,2529,,,,,
236,369,53.24,1.24,-1.03,1.32,1.25,0.35,0.13,-0.07,7.16,6.94,0,5,0.7,0,1014,2534,,,,,
237,377,54.88,1.35,-1.12,1.33,1.29,0.36,0.1,-0.09,7.34,7.18,0,5.15,0.7,0,1014,2539,,,,,
238,385,56.51,1.34,-1.23,1.32,1.34,0.42,0.13,-0.11,7.52,7.42,0,5.35,0.75,0,1014,2544,,,,,
239,392,58.07,1.42,-1.23,1.32,1.37,0.43,0.17,-0.13,7.66,7.72,0,5.55,0.7,0,1014,2549,,,,,
240,398,59.69,1.53,-1.33,1.32,1.41,0.43,0.17,-0.15,7.78,8.04,0,5.7,0.8,0,1014,2554,,,,,
241,407,61.43,1.53,-1.33,1.32,1.47,0.44,0.17,-0.17,7.96,8.32,0,5.9,0.8,0,1014,2559,,,,,
242,414,63.07,1.66,-1.43,1.33,1.5,0.46,0.18,-0.18,8.12,8.6,0,5.95,0.85,0,1014,2604,,,,,
243,421,64.71,1.65,-1.53,1.33,1.57,0.48,0.18,-0.23,8.3,8.84,0,6.1,0.8,0,1014,2610,,,,,
244,433,66.45,1.74,-1.63,1.33,1.6,0.48,0.17,-0.26,8.48,9.06,0,6.35,0.85,0,1014,2615,,,,,
245,437,68,1.75,-1.67,1.32,1.64,0.49,0.18,-0.27,8.64,9.32,0,6.45,0.9,0,1014,2620,,,,,
246,444,69.56,1.87,-1.74,1.34,1.69,0.51,0.18,-0.29,8.82,9.54,0,6.6,0.9,0,1014,2625,,,,,
247,451,70.91,1.86,-1.83,1.34,1.72,0.5,0.18,-0.31,8.96,9.76,0,6.8,0.95,0,1014,2629,,,,,
248,456,72.56,1.98,-1.85,1.34,1.76,0.52,0.18,-0.33,9.16,10.02,0,6.9,1,0,1014,2634,,,,,,
249,464,74.04,1.98,-1.94,1.34,1.8,0.53,0.19,-0.35,9.3,10.3,0,7.05,1,0,1014,2639,,,,,,
250,470,76.26,2.08,-2.08,1.32,1.85,0.53,0.18,-0.38,9.52,10.68,0,7.2,1,0,1014,2646,,,,,,
251,473,77.81,2.08,-2.17,1.33,1.9,0.53,0.2,-0.39,9.64,10.96,0,7.4,1,0,1014,2651,,,,,,
252,481,79.26,2.17,-2.18,1.32,1.92,0.52,0.18,-0.42,9.8,11.26,0,7.55,1.05,0,1014,2656,,,,,,
253,485,80.93,2.18,-2.28,1.3,2,0.53,0.18,-0.45,9.92,11.58,0,7.75,1.1,0,1014,2701,,,,,,
254,488,82.5,2.28,-2.37,1.31,2.05,0.53,0.18,-0.46,10.06,11.88,0,7.85,1.1,0,1014,2706,,,,,,
255,494,84.06,2.29,-2.33,1.33,2.1,0.53,0.19,-0.5,10.18,12.18,0,8,1.1,0,1014,2711,,,,,,
256,500,85.62,2.29,-2.49,1.33,2.14,0.57,0.18,-0.5,10.32,12.46,0,8.2,1.1,0,1014,2716,,,,,,
257,492,85.72,2.37,-2.48,1.32,2.11,0.55,0.17,-0.51,10.32,12.5,0,8.2,1.1,0,1014,2719,,,,,,
258,457,85.72,2.43,-2.55,1.35,2.14,0.58,0.17,-0.53,10.32,12.6,0,8.15,1.15,0,1014,2817,,,,,,
259,453,85.71,2.5,-2.58,1.36,2.15,0.59,0.16,-0.53,10.32,12.58,0,8.2,1.15,0,1014,2842,,,,,,
260,474,86.67,2.5,-2.58,1.36,2.18,0.59,0.16,-0.54,10.42,12.74,0,8.3,1.1,0,1014,2847,,,,,,
261,496,88.18,2.52,-2.57,1.36,2.23,0.59,0.16,-0.55,10.58,13,0,8.4,1.15,0,1014,2852,,,,,,
262,507,89.7,2.52,-2.58,1.37,2.27,0.59,0.16,-0.56,10.72,13.32,0,8.6,1.15,0,1014,2857,,,,,,
263,513,91.21,2.51,-2.69,1.38,2.31,0.6,0.16,-0.57,10.84,13.64,0,8.8,1.25,0,1014,2902,,,,,,
264,517,92.73,2.5,-2.68,1.38,2.36,0.6,0.16,-0.58,10.98,13.98,0,8.9,1.3,0,1014,2907,,,,,,
265,522,94.16,2.62,-2.78,1.42,2.4,0.61,0.16,-0.59,11.08,14.3,0,8.95,1.25,0,1014,2911,,,,,,
266,521,95.67,2.6,-2.79,1.41,2.45,0.62,0.16,-0.63,11.16,14.7,0,9.15,1.25,0,1014,2916,,,,,,
267,512,96.81,2.6,-2.89,1.42,2.52,0.63,0.17,-0.66,11.22,15.08,0,9.25,1.35,0,1014,2920,,,,,,
268,516,97.39,2.65,-2.89,1.42,2.55,0.64,0.17,-0.66,11.26,15.24,0,9.35,1.3,0,1014,2922,,,,,,
269,520,98.24,2.7,-2.89,1.41,2.58,0.64,0.17,-0.65,11.26,15.46,0,9.4,1.3,0,1014,2925,,,,,,
270,519,99.18,2.71,-2.88,1.41,2.62,0.65,0.17,-0.66,11.3,15.78,0,9.45,1.3,0,1014,2928,,,,,,
271,515,101.08,2.76,-2.89,1.42,2.69,0.65,0.16,-0.66,11.34,16.44,0,9.65,1.35,0,1014,2934,,,,,,
272,507,103.53,2.82,-2.89,1.42,2.9,0.67,0.17,-0.67,11.36,17.32,0,9.85,1.35,0,1014,2942,,,,,,
273,494,105.23,2.93,-2.99,1.43,4.09,0.68,0.18,-0.68,11.36,18.04,0,10,1.4,0,1014,2948,,,,,,
274,491,106.76,2.92,-3,1.43,4.14,0.68,0.18,-0.68,11.36,18.64,0,10.2,1.45,0,1014,2953,,,,,,
275,491,108.18,2.92,-2.99,1.42,4.2,0.69,0.18,-0.68,11.36,19.16,0,10.3,1.45,0,1014,2957,,,,,,
276,492,109.8,3.03,-3,1.41,4.25,0.69,0.17,-0.68,11.36,19.76,0,10.5,1.5,0,1014,3003,,,,,,
277,490,111.22,3.04,-2.99,1.42,4.31,0.7,0.17,-0.67,11.36,20.28,0,10.6,1.5,0,1014,3007,,,,,,
278,351,112.83,3.26,-3.1,1.33,4.43,0.81,0.17,-0.49,11.06,22.02,0,10.85,1.55,0,1014,3012,,,,,,
279,358,114.35,3.34,-3.09,1.33,4.45,0.81,0.17,-0.47,11.06,22.56,0,10.9,1.55,0,1014,3016,,,,,,
280,362,116.91,3.33,-3.1,1.33,4.53,0.81,0.17,-0.44,11.08,23.5,0,11.25,1.6,0,1014,3023,,,,,,
281,202,118.94,3.76,-2.99,1.22,4.76,0.62,0.2,-0.14,10.3,25.72,0,11.35,1.7,0,1014,3029,,,,,,
282,215,119.57,3.79,-2.99,1.2,4.75,0.62,0.2,-0.13,10.32,25.96,0,11.4,1.65,0,1014,3030,,,,,,
283,220,121.28,3.76,-2.99,1.22,4.77,0.62,0.21,-0.09,10.3,26.62,0,11.6,1.65,0,1014,3035,,,,,,
284,219,122.62,3.87,-3,1.21,4.82,0.62,0.21,-0.06,10.3,27.22,0,11.8,1.65,0,1014,3039,,,,,,
285,220,124.51,3.86,-2.99,1.22,4.9,0.62,0.19,-0.03,10.28,27.98,0,11.85,1.65,0,1014,3044,,,,,,
286,218,126.81,3.96,-3,1.22,4.99,0.62,0.21,0.03,10.26,28.94,0,12.15,1.75,0,1014,3051,,,,,,
287,216,128.52,3.98,-2.99,1.22,5.07,0.62,0.21,0.06,10.26,29.64,0,12.2,1.7,0,1014,3055,,,,,,
288,214,130.41,3.98,-2.96,1.23,5.16,0.59,0.21,0.1,10.26,30.4,0,12.45,1.75,0,1014,3101,,,,,,
289,214,132.25,4.09,-3,1.22,5.23,0.62,0.22,0.14,10.22,31.1,0,12.65,1.75,0,1014,3105,,,,,,
290,215,133.99,4.1,-2.99,1.22,5.33,0.62,0.21,0.17,10.22,31.84,0,12.8,1.8,0,1014,3110,,,,,,
291,212,135.86,4.2,-2.99,1.21,5.4,0.62,0.22,0.21,10.22,32.56,0,12.95,1.8,0,1014,3115,,,,,,
292,213,137.87,4.2,-2.98,1.23,5.48,0.61,0.22,0.26,10.18,33.3,0,13.1,1.8,0,1014,3121,,,,,,
293,212,139.51,4.21,-3,1.22,5.56,0.61,0.22,0.28,10.16,33.94,0,13.35,1.85,0,1014,3126,,,,,,
294,213,141.3,4.3,-2.99,1.23,5.63,0.62,0.22,0.33,10.14,34.58,0,13.55,1.85,0,1014,3130,,,,,,
295,210,143.22,4.3,-2.98,1.24,5.72,0.62,0.21,0.36,10.12,35.34,0,13.7,1.9,0,1014,3136,,,,,,
296,212,145.04,4.41,-2.99,1.22,5.81,0.62,0.2,0.39,10.12,35.98,0,13.9,1.9,0,1014,3141,,,,,,
297,211,148.19,4.49,-2.99,1.23,5.95,0.61,0.21,0.46,10.1,37.14,0,14.15,2,0,1014,3149,,,,,,
298,213,150.12,4.49,-2.99,1.22,6.03,0.63,0.21,0.49,10.12,37.82,0,14.4,2.1,0,1014,3155,,,,,,
299,211,152.04,4.54,-2.99,1.23,6.12,0.67,0.21,0.53,10.1,38.54,0,14.6,2.05,0,1014,3200,,,,,,
300,208,152.72,4.66,-2.99,1.23,6.16,0.67,0.21,0.56,10.06,38.74,0,14.55,2,0,1014,3317,,,,,,
301,168,150.51,4.66,-2.98,1.22,6.12,0.66,0.22,0.58,9.84,38.36,0,14.3,1.95,0,1014,3323,,,,,,
302,150,148.49,4.61,-2.99,1.22,6.08,0.66,0.21,0.59,9.64,37.94,0,14.2,2,0,1014,3328,,,,,,
303,139,146.57,4.6,-2.88,1.23,6.03,0.66,0.2,0.61,9.4,37.48,0,13.95,1.9,0,1014,3333,,,,,,
304,129,144.57,4.61,-2.89,1.19,5.95,0.66,0.2,0.61,9.18,36.98,0,13.75,1.9,0,1014,3338,,,,,,
305,125,142.55,4.6,-2.9,1.12,5.87,0.66,0.2,0.63,9,36.48,0,13.55,1.9,0,1014,3343,,,,,,
306,118,140.55,4.5,-2.89,1.12,5.78,0.65,0.19,0.64,8.86,35.92,0,13.4,1.85,0,1014,3348,,,,,,
307,114,138.63,4.51,-2.89,1.13,5.7,0.65,0.17,0.64,8.76,35.4,0,13.2,1.8,0,1014,3353,,,,,,
308,107,136.24,4.51,-2.87,1.12,5.59,0.65,0.18,0.67,8.64,34.68,0,13,1.85,0,1014,3359,,,,,,
309,103,134.43,4.4,-2.79,1.12,5.5,0.64,0.17,0.67,8.54,34.1,0,12.7,1.75,0,1014,3403,,,,,,
310,100,132.33,4.4,-2.78,1.12,5.4,0.64,0.16,0.68,8.44,33.56,0,12.6,1.75,0,1014,3408,,,,,,
311,92,130.34,4.41,-2.78,1.11,5.31,0.63,0.15,0.7,8.36,32.98,0,12.4,1.75,0,1014,3413,,,,,,
312,86,128.03,4.28,-2.79,1.1,5.2,0.63,0.15,0.7,8.26,32.3,0,12.15,1.7,0,1014,3419,,,,,,
313,81,125.96,4.3,-2.78,1.1,5.1,0.64,0.14,0.71,8.16,31.74,0,12,1.65,0,1014,3424,,,,,,
314,78,123.95,4.28,-2.77,1.03,5,0.62,0.13,0.73,8.02,31.24,0,11.7,1.65,0,1014,3429,,,,,,
315,74,122.05,4.18,-2.69,1.01,4.92,0.62,0.12,0.73,7.94,30.64,0,11.6,1.6,0,1014,3433,,,,,,
316,68,119.96,4.19,-2.68,1.02,4.81,0.61,0.12,0.72,7.86,30.08,0,11.35,1.65,0,1014,3438,,,,,,
317,68,118.24,4.19,-2.68,1.05,4.74,0.61,0.11,0.74,7.76,29.62,0,11.15,1.6,0,1014,3443,,,,,,
318,64,116.27,4.08,-2.69,1.05,4.63,0.59,0.1,0.73,7.7,29,0,11.05,1.5,0,1014,3447,,,,,,
319,58,114.01,4.07,-2.67,1.01,4.51,0.59,0.09,0.73,7.62,28.38,0,10.8,1.5,0,1014,3453,,,,,,
320,55,111.99,4.07,-2.57,1.02,4.42,0.58,0.09,0.73,7.54,27.8,0,10.55,1.5,0,1014,3458,,,,,,
321,54,109.99,3.97,-2.58,1.01,4.32,0.57,0.09,0.73,7.46,27.24,0,10.4,1.45,0,1014,3502,,,,,,
322,48,108,3.97,-2.58,0.92,4.23,0.56,0.08,0.73,7.3,26.68,0,10.2,1.45,0,1014,3507,,,,,,
323,44,105.98,3.94,-2.58,0.9,4.13,0.55,0.06,0.72,7.2,26.16,0,10,1.4,0,1014,3512,,,,,,
324,43,103.92,3.87,-2.45,0.93,4.04,0.55,0.08,0.72,7.06,25.62,0,9.75,1.4,0,1014,3517,,,,,,
325,38,101.84,3.88,-2.47,0.92,3.95,0.53,0.07,0.72,6.88,25.16,0,9.6,1.3,0,1014,3522,,,,,,
326,35,99.76,3.76,-2.48,0.91,3.85,0.53,0.07,0.73,6.7,24.64,0,9.4,1.35,0,1014,3527,,,,,,
327,32,97.76,3.77,-2.43,0.89,3.76,0.53,0.07,0.72,6.6,24.1,0,9.2,1.3,0,1014,3532,,,,,,
328,29,95.69,3.65,-2.37,0.8,3.67,0.51,0.06,0.71,6.46,23.52,0,9,1.3,0,1014,3537,,,,,,
329,28,93.6,3.66,-2.37,0.8,3.58,0.51,0.06,0.71,6.44,22.82,0,8.8,1.25,0,1014,3542,,,,,,
330,27,92.93,3.66,-2.34,0.82,3.54,0.51,0.06,0.71,6.42,22.58,0,8.75,1.25,0,1014,3543,,,,,,
331,23,90.2,3.56,-2.32,0.82,3.42,0.49,0.05,0.7,6.4,21.8,0,8.55,1.2,0,1014,3550,,,,,,
332,22,88.19,3.47,-2.26,0.82,3.33,0.49,0.05,0.7,6.38,21.16,0,8.2,1.15,0,1014,3555,,,,,,
333,20,86.01,3.45,-2.24,0.82,3.23,0.47,0.04,0.69,6.34,20.48,0,8.05,1.15,0,1014,3600,,,,,,
334,18,83.97,3.35,-2.24,0.85,3.15,0.46,0.04,0.7,6.3,19.88,0,7.85,1.15,0,1014,3605,,,,,,
335,13,81.75,3.34,-2.18,0.82,3.04,0.44,0.04,0.69,6.2,19.24,0,7.7,1.15,0,1014,3610,,,,,,
336,9,79.58,3.25,-2.17,0.71,2.94,0.42,0.04,0.7,5.92,18.86,0,7.45,1.05,0,1014,3615,,,,,,
337,8,77.57,3.21,-2.09,0.72,2.86,0.4,0.03,0.71,5.46,18.72,0,7.25,1.05,0,1014,3620,,,,,,
338,4,75.48,3.12,-2.07,0.61,2.73,0.39,0.01,0.73,4.94,18.6,0,7.1,1,0,1014,3625,,,,,,
339,2,73.39,3.02,-1.97,0.6,2.64,0.36,0.03,0.72,4.42,18.5,0,6.85,0.95,0,1014,3630,,,,,,
340,1,71.59,2.99,-1.84,0.53,2.59,0.34,0.02,0.74,4.02,18.42,0,6.7,1,0,1014,3635,,,,,,
341,-1,69.49,2.92,-1.76,0.42,2.5,0.32,0.02,0.74,3.46,18.36,0,6.45,0.95,0,1014,3640,,,,,,
342,-2,67.4,2.82,-1.63,0.43,2.43,0.3,0.01,0.76,2.88,18.32,0,6.3,0.9,0,1014,3645,,,,,,
343,-4,65.4,2.7,-1.54,0.44,2.36,0.27,0,0.78,2.34,18.28,0,6.15,0.85,0,1014,3650,,,,,,
344,-6,63.1,2.7,-1.43,0.41,2.28,0.24,0.01,0.83,2,17.96,0,5.9,0.85,0,1014,3656,,,,,,
345,-9,60.92,2.61,-1.33,0.41,2.21,0.21,-0.01,0.85,1.84,17.44,0,5.7,0.8,0,1014,3701,,,,,,
346,-10,58.71,2.51,-1.33,0.31,2.13,0.18,-0.01,0.9,1.7,17,0,5.45,0.8,0,1014,3707,,,,,,
347,-12,56.72,2.4,-1.12,0.31,2.07,0.17,-0.01,0.95,1.56,16.56,0,5.2,0.75,0,1014,3712,,,,,,
348,-14,54.62,2.3,-1.03,0.32,1.97,0.15,-0.01,0.99,1.52,16,0,5.05,0.75,0,1014,3717,,,,,,
349,-14,52.6,2.19,-0.93,0.33,1.89,0.13,-0.01,1.03,1.48,15.48,0,4.8,0.7,0,1014,3722,,,,,,
350,-16,50.4,2.07,-0.83,0.32,1.82,-0.01,-0.01,1.05,1.44,14.88,0,4.55,0.65,0,1014,3727,,,,,,
351,-18,48.2,1.97,-0.81,0.32,1.72,-0.02,-0.01,1.08,1.38,14.32,0,4.5,0.65,0,1014,3732,,,,,,
352,-18,46.08,1.87,-0.72,0.22,1.66,-0.04,-0.02,1.07,1.32,13.74,0,4.25,0.6,0,1014,3738,,,,,,
353,-22,44.06,1.77,-0.62,0.21,1.57,-0.06,-0.02,1.08,1.24,13.18,0,4,0.6,0,1014,3742,,,,,,
354,-25,42.05,1.66,-0.6,0.21,1.51,-0.07,-0.01,1.08,1.14,12.66,0,3.9,0.55,0,1014,3748,,,,,,
355,-28,39.94,1.65,-0.53,0.22,1.4,-0.09,-0.01,1.06,1,12.12,0,3.65,0.55,0,1014,3753,,,,,,
356,-31,37.72,1.54,-0.52,0.15,1.31,-0.11,-0.02,1.05,0.82,11.52,0,3.45,0.5,0,1014,3758,,,,,,
357,-34,35.71,1.42,-0.42,0.09,1.24,-0.11,-0.06,1.03,0.68,11.04,0,3.35,0.5,0,1014,3803,,,,,,
358,-37,33.68,1.31,-0.43,0.08,1.17,-0.12,-0.05,1.02,0.52,10.5,0,3.1,0.45,0,1014,3808,,,,,,
359,-42,31.76,1.22,-0.33,0.09,1.1,-0.13,-0.06,1.01,0.38,9.96,0,2.95,0.4,0,1014,3813,,,,,,
360,-46,29.84,1.12,-0.32,0.09,1.01,-0.14,-0.06,0.99,0.2,9.36,0,2.7,0.35,0,1014,3817,,,,,,,
361,-50,27.81,1.01,-0.22,-0.01,0.93,-0.15,-0.05,0.98,0.1,8.78,0,2.55,0.4,0,1014,3822,,,,,,,
362,-52,25.87,0.9,-0.22,-0.01,0.83,-0.16,-0.06,0.97,-0.04,8.18,0,2.4,0.35,0,1014,3827,,,,,,,
363,-57,23.84,0.82,-0.22,0.01,0.74,-0.16,-0.07,0.96,-0.18,7.56,0,2.15,0.3,0,1014,3832,,,,,,,
364,-61,21.91,0.71,-0.12,0.02,0.59,-0.18,-0.09,0.94,-0.34,6.96,0,1.95,0.25,0,1014,3837,,,,,,,
365,-63,19.95,0.6,-0.13,-0.11,0.47,-0.19,-0.19,0.9,-0.5,6.34,0,1.8,0.25,0,1014,3842,,,,,,,
366,-66,18.02,0.49,-0.12,-0.1,0.33,-0.21,-0.25,0.89,-0.66,5.7,0,1.6,0.2,0,1014,3847,,,,,,,
367,-71,16.06,0.38,-0.12,-0.1,0.18,-0.22,-0.31,0.85,-0.84,5.14,0,1.4,0.15,0,1014,3852,,,,,,,
368,-74,14.02,0.27,-0.13,-0.1,0.01,-0.23,-0.36,0.83,-1.08,4.5,0,1.25,0.15,0,1014,3857,,,,,,,
369,-78,11.8,0.17,-0.03,-0.2,-0.16,-0.25,-0.43,0.8,-1.34,3.82,0,1.05,0.05,0,1014,3903,,,,,,,
370,-81,9.98,0.06,-0.02,-0.2,-0.27,-0.26,-0.47,0.76,-1.56,3.26,0,0.9,0.15,0,1014,3909,,,,,,,
371,-73,9.98,0.08,-0.02,-0.19,-0.28,-0.26,-0.48,0.75,-1.48,3.3,0,0.9,0.1,0,1014,4009,,,,,,,
372,-73,9.98,0.07,-0.03,-0.2,-0.29,-0.24,-0.48,0.73,-1.52,3.3,0,0.9,0.1,0,1014,4018,,,,,,,
373,-84,8.57,-0.03,-0.02,-0.19,-0.34,-0.27,-0.49,0.72,-1.68,2.78,0,0.75,0.1,0,1014,4024,,,,,,,
374,-87,6.58,-0.14,-0.01,-0.2,-0.39,-0.28,-0.55,0.7,-1.88,2.1,0,0.6,0.05,0,1014,4029,,,,,,,
375,-92,4.49,-0.28,-0.02,-0.22,-0.44,-0.31,-0.54,0.65,-2.06,1.4,0,0.4,0.05,0,1014,4034,,,,,,,
376,-97,2.51,-0.38,-0.02,-0.32,-0.47,-0.31,-0.49,0.59,-2.28,0.7,0,0.25,0.05,0,1014,4039,,,,,,,
377,-99,0.7,-0.49,0.08,-0.32,-0.55,-0.33,-0.45,0.56,-2.5,0.08,0,0.1,0.05,0,1014,4044,,,,,,,
378,-102,-1.19,-0.57,0.09,-0.32,-0.54,-0.34,-0.38,0.52,-2.64,-0.58,0,-0.1,0,0,1014,4049,,,,,,,
379,-106,-2.99,-0.57,0.1,-0.32,-0.55,-0.35,-0.33,0.46,-2.84,-1.2,0,-0.3,-0.05,0,1014,4053,,,,,,,
380,-109,-4.88,-0.68,0.08,-0.31,-0.55,-0.36,-0.26,0.42,-3.1,-1.84,0,-0.45,-0.05,0,1014,4058,,,,,,,
381,-117,-7.17,-0.88,0.09,-0.3,-0.55,-0.36,-0.17,0.37,-3.42,-2.62,0,-0.65,-0.05,0,1014,4104,,,,,,,
382,-122,-9.06,-0.88,0.08,-0.29,-0.55,-0.36,-0.08,0.32,-3.74,-3.2,0,-0.9,-0.1,0,1014,4109,,,,,,,
383,-129,-10.95,-0.99,0.08,-0.3,-0.55,-0.37,0,0.3,-4.08,-3.82,0,-1.05,-0.15,0,1014,4114,,,,,,,
384,-133,-12.84,-1.08,0.18,-0.3,-0.53,-0.45,0.08,0.27,-4.4,-4.36,0,-1.2,-0.15,0,1014,4119,,,,,,,
385,-136,-14.74,-1.2,0.18,-0.31,-0.51,-0.45,0.16,0.23,-4.7,-4.96,0,-1.35,-0.15,0,1014,4124,,,,,,,
386,-143,-16.72,-1.3,0.18,-0.3,-0.5,-0.44,0.29,0.18,-5.04,-5.56,0,-1.6,-0.15,0,1014,4129,,,,,,,
387,-145,-18.64,-1.4,0.18,-0.28,-0.43,-0.43,0.39,0.15,-5.32,-6.1,0,-1.7,-0.2,0,1014,4134,,,,,,,
