229,257,182.1,3.68,-0.31,-0.04,7.39,0.04,0.07,3.09,2.74,0,21.1,178,24.5,0,511,1259
230,249,180.13,3.67,-0.31,-0.05,7.31,0.05,0.06,3.06,2.7,0,21.02,175.5,25,0,511,1304
231,242,178.19,3.7,-0.31,-0.04,7.24,0.06,0.05,3.02,2.64,0,21.24,174,23.5,0,511,1309
232,235,175.94,3.69,-0.31,-0.03,7.17,0.06,0.04,2.97,2.56,0,21.18,172,23.5,0,511,1314
233,223,173.21,3.59,-0.32,-0.04,7.07,0.05,0.02,2.9,2.46,0,21.06,169.5,23.5,3,511,1321
234,216,170.95,3.56,-0.31,-0.02,6.99,0.05,0.01,2.86,2.4,0,21.06,167,23,0,511,1327
235,211,168.78,3.57,-0.23,-0.03,6.91,0.05,-0.01,2.8,2.36,0,21.02,165.5,23,0,511,1332
236,201,166.74,3.53,-0.26,-0.06,6.84,0.05,-0.01,2.75,2.32,0,20.82,163.5,23,0,511,1337
237,195,164.83,3.53,-0.26,-0.06,6.76,0.06,-0.02,2.71,2.26,0,20.84,161.5,23,0,511,1342
238,191,162.68,3.53,-0.26,-0.03,6.67,0.05,-0.03,2.67,2.24,0,20.96,159,22,3,511,1347
239,185,160.65,3.43,-0.22,-0.04,6.58,0.06,-0.04,2.63,2.22,0,21.06,157,22,0,511,1352
240,180,158.61,3.43,-0.26,-0.05,6.47,0.05,-0.05,2.58,2.16,0,20.92,155.5,20.5,3,511,1357
241,174,156.58,3.45,-0.22,-0.03,6.38,0.05,-0.07,2.54,2.14,0,21.06,153,21,3,511,1402
242,169,154.46,3.46,-0.24,-0.02,6.28,0.05,-0.08,2.5,2.12,0,21.02,151.5,20,3,511,1406
243,164,152.5,3.46,-0.22,-0.03,6.18,0.05,-0.09,2.45,2.1,0,20.74,149.5,20,0,511,1411
244,155,149.92,3.32,-0.23,-0.01,6.06,0.05,-0.1,2.4,2.08,0,21.46,146.5,20,0,511,1418
245,151,147.6,3.32,-0.23,-0.02,5.94,0.05,-0.12,2.34,2.04,0,25.48,144,19.5,3,511,1423
246,145,145.29,3.36,-0.21,-0.01,5.83,0.04,-0.13,2.29,2,0,25.44,142,19.5,5,511,1429
247,135,141.63,3.21,-0.28,-0.02,5.64,0.05,-0.15,2.21,1.98,0,100.98,138.5,18.5,5,511,1437
248,131,139.2,3.22,-0.26,-0.03,5.5,0.05,-0.17,2.16,1.94,0,100.88,136,18.5,0,511,1443
249,127,137.09,3.25,-0.23,0.02,5.39,0.06,-0.19,2.13,1.9,0,101.18,133.5,17,3,511,1448
250,121,135,3.13,-0.22,-0.03,5.28,0.05,-0.2,2.08,1.86,0,100.94,132,17.5,0,511,1453
251,117,132.91,3.15,-0.21,0.01,5.18,0.06,-0.21,2.04,1.84,0,101.1,130.5,17,3,511,1458
252,113,130.81,3.17,-0.2,-0.01,5.05,0.06,-0.25,1.98,1.8,0,101.04,128,17,3,511,1503
253,109,128.8,3.12,-0.26,-0.05,4.94,0.04,-0.26,1.94,1.78,0,100.7,126,17.5,0,511,1508
254,104,126.7,3,-0.27,-0.05,4.82,0.03,-0.27,1.9,1.74,0,100.74,124,18,3,511,1513
255,99,124.7,3,-0.27,-0.04,4.73,0.05,-0.28,1.85,1.72,0,100.72,122.5,17,3,511,1518
256,95,122.41,3.05,-0.18,-0.01,4.63,0.06,-0.3,1.81,1.68,0,100.96,119.5,16.5,0,511,1523
257,91,120.22,2.91,-0.13,-0.02,4.51,0.05,-0.3,1.77,1.66,0,100.84,118,16,0,511,1528
258,85,116.97,2.94,-0.11,-0.02,4.34,0.06,-0.32,1.71,1.62,0,100.92,114.5,15.5,3,511,1536
259,81,114.74,2.91,-0.12,-0.03,4.24,0.05,-0.33,1.67,1.6,0,100.78,112.5,15,0,511,1541
260,75,112.79,2.8,-0.13,0.01,4.11,0.02,-0.34,1.62,1.56,0,100.96,109.5,14.5,3,511,1546
261,74,110.69,2.83,-0.12,0,4.02,0.04,-0.35,1.59,1.54,0,101,108,14.5,3,511,1550
262,69,108.6,2.84,-0.11,-0.02,3.91,0.04,-0.36,1.55,1.52,0,100.86,106.5,14.5,5,511,1555
263,66,106.52,2.71,-0.13,-0.01,3.8,0.04,-0.38,1.51,1.48,0,100.86,104.5,14.5,0,511,1600
264,60,104.33,2.7,-0.14,-0.02,3.69,0.03,-0.38,1.46,1.46,0,100.7,102,14.5,0,511,1605
265,55,102.24,2.71,-0.12,-0.04,3.57,0.04,-0.41,1.43,1.44,0,100.7,100.5,14.5,0,511,1610
266,54,99.96,2.6,-0.13,-0.04,3.47,0.04,-0.41,1.39,1.4,0,100.72,97.5,13.5,0,511,1615
267,48,98.07,2.61,-0.13,-0.04,3.37,0.05,-0.42,1.35,1.38,0,100.78,96,13.5,0,511,1620
268,43,95.76,2.53,-0.1,0,3.27,0.04,-0.42,1.32,1.32,0,101.08,94,12,3,511,1625
269,39,93.81,2.53,-0.11,0.01,3.17,0.04,-0.44,1.28,1.34,0,101.04,91.5,11.5,0,511,1630
270,36,91.43,2.49,-0.12,-0.02,3.06,0.05,-0.45,1.24,1.28,0,100.86,89.5,12,0,511,1635
271,30,89.35,2.4,-0.13,-0.03,2.96,0.04,-0.46,1.2,1.26,0,100.78,87.5,12,0,511,1640
272,30,87.26,2.43,-0.1,-0.01,2.85,0.05,-0.48,1.17,1.24,0,100.98,85.5,11.5,-3,511,1645
273,29,85.08,2.32,-0.09,-0.02,2.76,0.04,-0.47,1.13,1.4,0,100.32,83.5,11,0,511,1650
274,30,82.99,2.29,-0.11,-0.04,2.62,0.04,-0.48,1.1,1.4,0,100.1,81.5,12.5,-3,511,1655
275,27,80.91,2.2,-0.11,-0.04,2.52,0.04,-0.49,1.08,1.34,0,100.06,80,11,0,511,1659
276,23,78.64,2.09,-0.11,-0.01,2.43,0.05,-0.5,1.04,1.32,0,100.3,77.5,10.5,3,511,1704
277,21,76.45,2.12,-0.1,-0.03,2.33,0.05,-0.49,1.01,1.3,0,100.28,76,10,3,511,1709
278,19,74.27,2.01,-0.09,-0.01,2.24,0.06,-0.5,0.99,1.32,0,100.32,73,9.5,0,511,1714
279,17,72.2,1.88,-0.1,-0.02,2.14,0.08,-0.5,0.97,1.28,0,100.32,72,9.5,3,511,1719
280,14,69.64,1.83,-0.12,-0.05,2.02,0.09,-0.51,0.93,1.26,0,100.1,69.5,10,3,511,1725
281,10,67.46,1.79,-0.12,-0.04,1.92,0.1,-0.51,0.91,1.24,0,100.2,67.5,9.5,-3,511,1730
282,12,65.32,1.65,-0.14,-0.02,1.84,0.12,-0.51,0.91,1.22,0,100.26,65,9,3,511,1735
283,0,52.53,1.21,-0.1,-0.02,1.35,0.25,-0.48,1.03,1.08,0,100.32,53.5,7,3,511,1806
,,,,,,,,,,,,,,,,,
