ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,,,,,,,,,,,,,,,,
86,137,5.63,0.34,0,0.09,0.05,0.83,-0.08,0.18,0.44,-0.34,0,0.7,0.25,0,3014,102,,,,,,,,,,,,,,,,,
87,200,7.82,0.32,0.02,0.14,0.25,1.14,0,0.26,0.66,-0.04,0,0.85,0.15,0,3014,107,,,,,,,,,,,,,,,,,
88,215,8.31,0.31,-0.41,0.14,0.27,1.24,0.01,0.28,0.68,0,0,1,0.3,0,3014,109,,,,,,,,,,,,,,,,,
89,258,9.62,0.3,-0.7,0.23,0.38,1.33,0.05,0.34,0.8,0.16,0,1.1,0.25,0,3014,113,,,,,,,,,,,,,,,,,
90,362,12.11,0.4,-0.7,0.21,0.53,1.57,0.12,0.43,1.02,0.42,0,1.3,0.4,0,3014,119,,,,,,,,,,,,,,,,,
91,442,14.22,0.69,-0.7,0.24,0.69,1.73,0.18,0.47,1.22,0.66,0,1.6,0.45,0,3014,123,,,,,,,,,,,,,,,,,
92,497,16.22,0.93,-0.69,0.24,0.78,1.83,0.23,0.51,1.58,0.94,0,1.7,0.45,0,3014,128,,,,,,,,,,,,,,,,,
93,552,18.37,1.14,-0.68,0.35,0.94,1.9,0.29,0.53,2,1.3,0,1.95,0.45,0,3014,133,,,,,,,,,,,,,,,,,
94,590,20.13,1.34,-0.69,0.35,1.04,1.97,0.35,0.54,2.44,1.6,0,2.1,0.55,0,3014,137,,,,,,,,,,,,,,,,,
95,610,21.17,1.38,-0.69,0.35,1.09,2.02,0.35,0.55,2.7,1.78,0,2.2,0.5,0,3014,140,,,,,,,,,,,,,,,,,
96,546,21.64,1.58,-0.72,0.31,1.11,2.03,0.37,0.53,2.9,1.9,0,2.2,0.5,0,3014,321,,,,,,,,,,,,,,,,,
97,524,21.55,1.57,-0.71,0.31,0.98,2.03,0.37,0.53,2.9,1.88,0,2.1,0.55,0,3014,327,,,,,,,,,,,,,,,,,
98,354,19.26,1.66,-0.72,0.32,0.89,1.89,0.34,0.45,2.78,1.72,0,1.85,0.4,0,3014,332,,,,,,,,,,,,,,,,,
99,286,18.22,1.76,-0.75,0.24,0.85,1.78,0.33,0.41,2.68,1.62,0,1.85,0.35,0,3014,334,,,,,,,,,,,,,,,,,
100,236,17.26,1.77,-0.8,0.21,0.79,1.68,0.3,0.35,2.6,1.54,0,1.7,0.4,0,3014,336,,,,,,,,,,,,,,,,,
101,194,16.31,1.8,-0.8,0.21,0.74,1.59,0.28,0.31,2.5,1.46,0,1.55,0.4,0,3014,338,,,,,,,,,,,,,,,,,
102,145,14.97,1.89,-0.8,0.21,0.62,1.44,0.24,0.25,2.38,1.32,0,1.45,0.4,0,3014,341,,,,,,,,,,,,,,,,,
103,98,13.26,1.91,-0.81,0.22,0.54,1.24,0.21,0.19,2.22,1.14,0,1.25,0.3,0,3014,344,,,,,,,,,,,,,,,,,
104,49,10.68,1.92,-0.7,0.1,0.35,0.93,0.1,0.11,2.02,0.84,0,1.1,0.25,0,3014,349,,,,,,,,,,,,,,,,,
105,21,8.51,1.89,-0.7,0.1,0.2,0.69,0.02,0.07,1.86,0.6,0,0.95,0.3,0,3014,354,,,,,,,,,,,,,,,,,
106,5,7.25,1.8,-0.69,0.1,0.11,0.56,-0.01,0.05,1.78,0.48,0,0.8,0.25,0,3014,356,,,,,,,,,,,,,,,,,
107,-3,6.68,1.77,-0.7,0.09,0.08,0.51,-0.04,0.04,1.7,0.4,0,0.75,0.25,0,3014,359,,,,,,,,,,,,,,,,,
108,-24,4.68,1.68,-0.6,0,-0.06,0.38,-0.1,0.04,1.4,0.14,0,0.6,0.25,0,3014,403,,,,,,,,,,,,,,,,,
109,-42,1.9,1.46,-0.6,0,-0.26,0.29,-0.19,0.07,0.66,-0.14,0,0.35,0.15,0,3014,408,,,,,,,,,,,,,,,,,
110,-53,0.6,1.36,-0.6,0,-0.34,0.26,-0.21,0.08,0.48,-0.3,0,0.3,0.3,0,3014,411,,,,,,,,,,,,,,,,,
111,-89,-1.55,1.05,-0.58,0.03,-0.48,0.1,-0.33,0.14,0.48,-0.54,0,0.35,0.25,0,3014,415,,,,,,,,,,,,,,,,,
112,-58,-0.34,1.29,-0.49,0,-0.42,0.2,-0.26,0.06,0.3,-0.5,0,0.15,0.15,0,3014,420,,,,,,,,,,,,,,,,,
113,-114,-2.83,0.96,-0.5,0,-0.65,0.03,-0.42,0.17,0.4,-0.4,0,-0.05,0.1,0,3014,426,,,,,,,,,,,,,,,,,
114,-157,-4.53,0.75,-0.3,-0.1,-0.93,-0.23,-0.6,0.19,0.62,-0.22,0,-0.25,0.15,0,3014,430,,,,,,,,,,,,,,,,,
115,-199,-6.82,0.64,0.13,-0.1,-1.19,-0.59,-0.76,0.14,1.16,0.28,0,-0.4,0.05,0,3014,435,,,,,,,,,,,,,,,,,
116,-238,-9.39,0.44,0.13,-0.19,-1.44,-0.89,-0.89,0.02,1.92,0.94,0,-0.6,0.1,0,3014,441,,,,,,,,,,,,,,,,,
117,-255,-10.8,0.32,0.14,-0.21,-1.57,-1.02,-0.94,-0.03,2.34,1.28,0,-0.75,-0.05,0,3014,444,,,,,,,,,,,,,,,,,
118,-271,-12.14,0.19,0.23,-0.19,-1.69,-1.17,-1.01,-0.06,2.76,1.66,0,-0.9,0,0,3014,447,,,,,,,,,,,,,,,,,
119,-278,-12.91,0.1,0.23,-0.19,-1.73,-1.22,-1.02,-0.08,2.88,1.76,0,-0.9,0.05,0,3014,448,,,,,,,,,,,,,,,,,
120,-269,-12.91,0.11,0.22,-0.22,-1.69,-1.23,-1.03,-0.08,2.88,1.7,0,-0.9,0.05,0,3014,523,,,,,,,,,,,,,,,,,
121,-214,-10.9,0.22,0.24,-0.2,-1.49,-1.19,-0.98,-0.07,2.34,1.26,0,-0.7,0.1,0,3014,527,,,,,,,,,,,,,,,,,
122,-194,-9.95,0.2,0.23,-0.2,-1.39,-1.12,-0.92,-0.02,2.04,1,0,-0.6,0.2,0,3014,529,,,,,,,,,,,,,,,,,
123,-149,-8.15,0.29,0.11,-0.21,-1.22,-0.88,-0.82,0.03,1.44,0.42,0,-0.4,0.2,0,3014,533,,,,,,,,,,,,,,,,,
124,-101,-6.2,0.42,0.13,-0.14,-1.05,-0.47,-0.68,0.09,0.92,-0.06,0,-0.25,0.15,0,3014,537,,,,,,,,,,,,,,,,,
125,-62,-4.53,0.52,0.02,-0.1,-0.91,-0.23,-0.57,0.09,0.5,-0.44,0,-0.1,0.2,0,3014,540,,,,,,,,,,,,,,,,,
126,-40,-3.48,0.62,0.02,-0.1,-0.8,-0.11,-0.5,0.05,0.3,-0.64,0,0.05,0.25,0,3014,542,,,,,,,,,,,,,,,,,
127,-13,-2.06,0.78,-0.01,-0.1,-0.66,0.03,-0.41,0.04,0.1,-0.8,0,0.1,0.25,0,3014,545,,,,,,,,,,,,,,,,,
128,4,-1,0.83,0.01,-0.1,-0.57,0.11,-0.37,0.03,0.06,-0.76,0,0.2,0.3,0,3014,548,,,,,,,,,,,,,,,,,
129,7,-0.45,0.93,0.04,0.04,-0.5,0.16,-0.33,0.03,0.06,-0.74,0,0.25,0.2,0,3014,552,,,,,,,,,,,,,,,,,
130,10,-0.44,0.95,0.03,0.04,-0.49,0.19,-0.33,0.02,0.08,-0.74,0,0.2,0.2,0,3014,554,,,,,,,,,,,,,,,,,
131,26,0.58,1.02,0.02,0,-0.42,0.27,-0.29,0.03,0.04,-0.68,0,0.35,0.35,0,3014,557,,,,,,,,,,,,,,,,,
132,39,2.22,1.03,0.02,0.02,-0.31,0.36,-0.24,0.03,0.16,-0.54,0,0.45,0.35,0,3014,600,,,,,,,,,,,,,,,,,
133,52,3.46,1.12,0.02,0.04,-0.21,0.47,-0.21,0.04,0.3,-0.42,0,0.55,0.35,0,3014,603,,,,,,,,,,,,,,,,,
134,81,5.65,1.26,0.03,0.14,-0.04,0.69,-0.13,0.07,0.6,-0.18,0,0.7,0.35,0,3014,608,,,,,,,,,,,,,,,,,
