ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,,,,,,,,,,,,
156,-222,-17.88,-0.84,0.94,-0.02,-0.43,-0.66,-0.03,-0.01,1.04,0.2,0,-1.5,-0.2,0,1815,2417,,,,,,,,
157,-237,-20.25,-1.03,0.92,-0.01,-0.47,-0.72,-0.06,0,1.74,0.72,0,-1.7,-0.2,0,1815,2422,,,,,,,,
158,-246,-22.82,-1.27,0.93,-0.03,-0.52,-0.72,-0.05,-0.01,2.44,1.32,0,-2,-0.2,0,1815,2427,,,,,,,,
159,-258,-25.38,-1.47,0.93,-0.02,-0.53,-0.73,-0.03,-0.04,3.1,1.94,0,-2.15,-0.25,0,1815,2432,,,,,,,,
160,-264,-27.76,-1.68,0.93,-0.03,-0.54,-0.73,-0.02,-0.06,3.66,2.46,0,-2.35,-0.25,0,1815,2437,,,,,,,,
161,-276,-30.32,-1.98,0.94,-0.02,-0.54,-0.71,0.04,-0.07,4.24,2.88,0,-2.55,-0.3,0,1815,2442,,,,,,,,
162,-280,-33.08,-2.2,0.95,-0.02,-0.54,-0.73,0.05,-0.08,4.84,3.44,0,-2.8,-0.3,0,1815,2447,,,,,,,,
163,-286,-35.38,-2.44,0.98,-0.04,-0.54,-0.73,0.09,-0.08,5.34,3.9,0,-3.05,-0.3,0,1815,2452,,,,,,,,
164,-294,-37.76,-2.64,1.03,-0.04,-0.53,-0.72,0.16,-0.08,5.82,4.36,0,-3.25,-0.35,0,1815,2457,,,,,,,,
165,-299,-39.29,-2.84,1.03,-0.03,-0.52,-0.71,0.18,-0.09,6.1,4.66,0,-3.45,-0.35,0,1815,2500,,,,,,,,
166,-272,-39.18,-2.83,1.04,-0.06,-0.48,-0.7,0.21,-0.08,6.04,4.62,0,-3.35,-0.35,0,1815,2506,,,,,,,,
167,-245,-36.7,-2.71,1.04,-0.04,-0.48,-0.71,0.22,-0.08,5.48,4.26,0,-3.15,-0.35,0,1815,2511,,,,,,,,
168,-226,-34.22,-2.52,1.03,-0.05,-0.49,-0.73,0.21,-0.09,4.86,3.78,0,-2.85,-0.25,0,1815,2516,,,,,,,,
169,-205,-31.65,-2.41,1.04,-0.05,-0.51,-0.76,0.18,-0.08,4.2,3.22,0,-2.7,-0.3,0,1815,2521,,,,,,,,
