ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,γ1-2,PS1C1,,,AS1C1,,変位計1
948,149,127.94,2.38,0.01,-0.04,5.22,0,0,2.02,0,0,0,123,17,0,1817,4644,,0.052345679,0.05177732,149,,,,,36.56,127.94
949,149.8,128.72,2.48,0.01,-0.03,5.24,0,0,2.07,0,0,0,123.5,16.5,0,1817,4645,,0.052839506,0.052057732,149.8,,,,,37.34,128.72
950,152.8,129.4,2.48,0.02,-0.04,5.28,0,0,2.08,0,0,0,125,16.5,0,1817,4646,,0.053580247,0.052338144,152.8,,,,,38.02,129.4
951,153,130.12,2.47,0.01,-0.04,5.32,0,0,2.08,0,0,0,125.5,16.5,0,1817,4648,,0.05382716,0.052639175,153,,,,,38.74,130.12
952,154.4,130.85,2.46,0.01,-0.04,5.35,0,0,2.1,0,0,0,126,17,0,1817,4649,,0.05382716,0.05294433,154.4,,,,,39.47,130.85
953,154.2,131.63,2.45,0,-0.04,5.39,0,0,2.1,0,0,0,127,17.5,0,1817,4650,,0.054074074,0.053270103,154.2,,,,,40.25,131.63
954,157,132.31,2.48,0.01,-0.04,5.43,0,0,2.12,0,0,0,128,18,0,1817,4651,,0.054320988,0.053538144,157,,,,,40.93,132.31
955,156.8,133.08,2.55,0,-0.04,5.46,0,0,2.14,0,0,0,128,17.5,0,1817,4653,,0.054567901,0.053826804,156.8,,,,,41.7,133.08
956,159.4,133.76,2.54,0,-0.04,5.49,0,0,2.15,0,0,0,129.5,17.5,0,1817,4654,,0.055308642,0.05411134,159.4,,,,,42.38,133.76
957,161,134.54,2.56,-0.01,-0.03,5.54,0,0,2.16,0,0,0,129.5,17.5,0,1817,4655,,0.055308642,0.054424742,161,,,,,43.16,134.54
958,160.6,135.22,2.55,0,-0.05,5.58,0,0,2.18,0,0,0,130.5,17.5,0,1817,4656,,0.055802469,0.054709278,160.6,,,,,43.84,135.22
959,162.8,135.99,2.57,0,-0.05,5.61,0,0,2.2,0,0,0,131,18,0,1817,4657,,0.055802469,0.055018557,162.8,,,,,44.61,135.99
960,164.4,136.76,2.57,0,-0.04,5.65,0,0,2.22,0,0,0,132,18,0,1817,4659,,0.056296296,0.055336082,164.4,,,,,45.38,136.76
961,165.4,137.53,2.67,0,-0.04,5.69,0,0,2.23,0,0,0,132,18.5,0,1817,4700,,0.056049383,0.055612371,165.4,,,,,46.15,137.53
962,166.2,138.21,2.67,0,-0.04,5.72,0,0,2.23,0,0,0,134,18,0,1817,4701,,0.057283951,0.055892784,166.2,,,,,46.83,138.21
963,168.2,138.99,2.66,-0.01,-0.05,5.75,0,0,2.25,0,0,0,134.5,19,0,1817,4702,,0.057037037,0.056218557,168.2,,,,,47.61,138.99
964,167.4,139.77,2.65,0.02,-0.03,5.79,0,0,2.26,0,0,0,135.5,18.5,0,1817,4704,,0.057777778,0.05654433,167.4,,,,,48.39,139.77
965,170.8,140.45,2.67,0,-0.04,5.83,0,0,2.27,0,0,0,135,18.5,0,1817,4705,,0.057530864,0.056816495,170.8,,,,,49.07,140.45
966,169.6,141.33,2.66,0,-0.04,5.86,0,0,2.32,0,0,0,137,18.5,0,1817,4706,,0.058518519,0.057183505,169.6,,,,,49.95,141.33
967,171.6,142.1,2.67,0.01,-0.04,5.9,0,0,2.32,0,0,0,137,18.5,0,1817,4708,,0.058518519,0.057496907,171.6,,,,,50.72,142.1
968,174.6,142.83,2.67,0.01,-0.04,5.93,0,0,2.33,0,0,0,138,19,0,1817,4709,,0.058765432,0.057797938,174.6,,,,,51.45,142.83
969,174.6,143.56,2.68,0.01,-0.05,5.96,0,0,2.34,0,0,0,139,19,0,1817,4710,,0.059259259,0.058094845,174.6,,,,,52.18,143.56
970,175,144.34,2.69,0.01,-0.04,5.99,0,0,2.36,0,0,0,139.5,19,0,1817,4711,,0.059506173,0.058412371,175,,,,,52.96,144.34
971,175.8,145.11,2.68,0,-0.04,6.02,0,0,2.37,0,0,0,141,19,0,1817,4713,,0.060246914,0.058734021,175.8,,,,,53.73,145.11
972,177.4,146.19,2.68,0.01,-0.04,6.06,0,0,2.39,0,0,0,142,19,0,1817,4714,,0.060740741,0.059179381,177.4,,,,,54.81,146.19
973,178.2,146.87,2.69,0.01,-0.06,6.08,0,0,2.41,0,0,0,142.5,19.5,0,1817,4716,,0.060740741,0.05945567,178.2,,,,,55.49,146.87
974,180,147.65,2.69,0.01,-0.03,6.12,0,0,2.43,0,0,0,143,19,0,1817,4717,,0.061234568,0.05977732,180,,,,,56.27,147.65
975,179.8,148.43,2.7,0.02,-0.04,6.15,0,0,2.45,0,0,0,144,19,0,1817,4718,,0.061728395,0.060094845,179.8,,,,,57.05,148.43
976,181.8,149.21,2.69,0.02,-0.02,6.17,0,0,2.45,0,0,0,144,19.5,0,1817,4720,,0.061481481,0.060420619,181.8,,,,,57.83,149.21
977,182.4,149.99,2.68,0.02,-0.04,6.2,0,0,2.47,0,0,0,145.5,19.5,0,1817,4721,,0.062222222,0.060746392,182.4,,,,,58.61,149.99
978,183.4,150.68,2.72,0.01,-0.03,6.24,0,0,2.48,0,0,0,145.5,19,0,1817,4722,,0.062469136,0.061014433,183.4,,,,,59.3,150.68
979,184.8,151.55,2.69,0.02,-0.02,6.26,0,0,2.5,0,0,0,146.5,19.5,0,1817,4723,,0.062716049,0.061385567,184.8,,,,,60.17,151.55
980,186.2,152.24,2.71,0.02,-0.04,6.29,0,0,2.52,0,0,0,148.5,19,0,1817,4725,,0.063950617,0.061661856,186.2,,,,,60.86,152.24
981,184.8,153.02,2.7,0.02,-0.03,6.33,0,0,2.53,0,0,0,148,19,0,1817,4726,,0.063703704,0.061987629,184.8,,,,,61.64,153.02
982,186.4,153.8,2.73,0.02,-0.03,6.35,0,0,2.56,0,0,0,149.5,20.5,0,1817,4727,,0.063703704,0.062296907,186.4,,,,,62.42,153.8
983,186.6,154.57,2.8,0.02,-0.03,6.37,0,0,2.56,0,0,0,150,20,0,1817,4728,,0.064197531,0.062585567,186.6,,,,,63.19,154.57
984,188,155.28,2.81,0.02,-0.02,6.41,0,0,2.58,0,0,0,150.5,19.5,0,1817,4730,,0.064691358,0.062874227,188,,,,,63.9,155.28
985,189.6,156.06,2.81,0.02,-0.03,6.44,0,0,2.59,0,0,0,151.5,20,0,1817,4731,,0.064938272,0.063195876,189.6,,,,,64.68,156.06
986,189.8,156.73,2.8,0.02,-0.03,6.47,0,0,2.59,0,0,0,152.5,20,0,1817,4732,,0.065432099,0.063476289,189.8,,,,,65.35,156.73
987,189.4,157.43,2.8,0.02,-0.03,6.49,0,0,2.62,0,0,0,153,20.5,0,1817,4733,,0.065432099,0.063764948,189.4,,,,,66.05,157.43
988,191.2,158.21,2.81,0.03,-0.02,6.52,0,0,2.63,0,0,0,153.5,20.5,0,1817,4735,,0.065679012,0.064082474,191.2,,,,,66.83,158.21
989,190.6,158.97,2.81,0.02,-0.03,6.55,0,0,2.64,0,0,0,154.5,21,0,1817,4736,,0.065925926,0.064395876,190.6,,,,,67.59,158.97
990,191.4,159.78,2.8,0.01,-0.04,6.58,0,0,2.66,0,0,0,154.5,21,0,1817,4737,,0.065925926,0.064734021,191.4,,,,,68.4,159.78
991,193.8,160.46,2.8,0.01,-0.03,6.61,0,0,2.66,0,0,0,156,21,0,1817,4738,,0.066666667,0.065014433,193.8,,,,,69.08,160.46
992,194.6,161.25,2.9,0.03,-0.03,6.64,0,0,2.69,0,0,0,156.5,20.5,0,1817,4740,,0.067160494,0.065298969,194.6,,,,,69.87,161.25
993,194.2,161.93,2.89,0.01,-0.04,6.67,0,0,2.7,0,0,0,157,21,0,1817,4741,,0.067160494,0.065583505,194.2,,,,,70.55,161.93
994,195.4,162.71,2.91,0.01,-0.03,6.7,0,0,2.71,0,0,0,157.5,21.5,0,1817,4742,,0.067160494,0.065896907,195.4,,,,,71.33,162.71
995,196.2,163.61,2.89,0,-0.04,6.72,0,0,2.72,0,0,0,158.5,21.5,0,1817,4744,,0.067654321,0.066276289,196.2,,,,,72.23,163.61
996,196.2,164.3,2.91,0.01,-0.03,6.75,0,0,2.73,0,0,0,159,21.5,0,1817,4745,,0.067901235,0.066552577,196.2,,,,,72.92,164.3
997,196.8,165.08,2.9,0.01,-0.03,6.78,0,0,2.76,0,0,0,160.5,21.5,0,1817,4746,,0.068641975,0.066878351,196.8,,,,,73.7,165.08
998,197.4,165.79,2.92,0.02,-0.03,6.8,0,0,2.77,0,0,0,160.5,22,0,1817,4747,,0.068395062,0.067162887,197.4,,,,,74.41,165.79
999,199.2,166.55,3.03,0.02,-0.02,6.84,0,0,2.78,0,0,0,161,22,0,1817,4749,,0.068641975,0.067430928,199.2,,,,,75.17,166.55
1000,198.2,167.35,3.02,0.01,-0.03,6.87,0,0,2.79,0,0,0,162,22,0,1817,4750,,0.069135802,0.067764948,198.2,,,,,75.97,167.35
1001,200.2,168.04,3.02,0.01,-0.02,6.9,0,0,2.8,0,0,0,163,22,0,1817,4751,,0.06962963,0.068049485,200.2,,,,,76.66,168.04
1002,199.4,168.82,3,0.01,-0.04,6.93,0,0,2.82,0,0,0,163,22,0,1817,4752,,0.06962963,0.068379381,199.4,,,,,77.44,168.82
1003,199.6,169.61,3,0.01,-0.03,6.95,0,0,2.83,0,0,0,164.5,23,0,1817,4754,,0.069876543,0.068705155,199.6,,,,,78.23,169.61
1004,201.6,170.39,3.02,0.01,-0.04,6.99,0,0,2.85,0,0,0,165.5,22,0,1817,4755,,0.070864198,0.069018557,201.6,,,,,79.01,170.39
1005,203,171.08,3,0.01,-0.05,7.02,0,0,2.86,0,0,0,166,22.5,0,1817,4756,,0.070864198,0.06931134,203,,,,,79.7,171.08
1006,203.6,171.88,3.12,0.01,-0.03,7.06,0,0,2.86,0,0,0,167,22.5,0,1817,4757,,0.071358025,0.069591753,203.6,,,,,80.5,171.88
1007,202.2,172.67,3.11,0.01,-0.03,7.09,0,0,2.89,0,0,0,167.5,22,0,1817,4759,,0.071851852,0.069921649,202.2,,,,,81.29,172.67
1008,203.4,173.45,3.11,0.01,-0.04,7.11,0,0,2.9,0,0,0,168,22,0,1817,4800,,0.072098765,0.070243299,203.4,,,,,82.07,173.45
1009,204.4,174.25,3.12,0.03,-0.02,7.15,0,0,2.92,0,0,0,169,23,0,1817,4801,,0.072098765,0.070569072,204.4,,,,,82.87,174.25
1010,205.6,175.04,3.12,0.02,-0.03,7.18,0,0,2.93,0,0,0,169.5,23,0,1817,4803,,0.072345679,0.070894845,205.6,,,,,83.66,175.04
1011,204.6,175.83,3.16,0.02,-0.02,7.22,0,0,2.95,0,0,0,171,23.5,0,1817,4804,,0.072839506,0.071204124,204.6,,,,,84.45,175.83
1012,206,176.62,3.23,0.02,-0.02,7.25,0,0,2.96,0,0,0,171.5,23,0,1817,4805,,0.073333333,0.071501031,206,,,,,85.24,176.62
1013,206.4,177.4,3.23,0.04,-0.02,7.27,0,0,2.99,0,0,0,172.5,23,0,1817,4807,,0.07382716,0.07182268,206.4,,,,,86.02,177.4,
1014,207.2,178.21,3.23,0.01,-0.03,7.3,0,0,2.99,0,0,0,173,23,0,1817,4808,,0.074074074,0.072156701,207.2,,,,,86.83,178.21,
1015,207.6,178.93,3.22,0.02,-0.03,7.32,0,0,3.01,0,0,0,173,24,0,1817,4809,,0.073580247,0.072457732,207.6,,,,,87.55,178.93,
1016,208,179.79,3.22,0.02,-0.03,7.34,0,0,3.02,0,0,0,174,23,0,1817,4811,,0.074567901,0.072812371,208,,,,,88.41,179.79,
1017,207.8,180.49,3.28,0.02,-0.04,7.37,0,0,3.03,0,0,0,175,23.5,0,1817,4812,,0.074814815,0.073076289,207.8,,,,,89.11,180.49,
1018,208.6,181.28,3.32,0.01,-0.03,7.42,0,0,3.06,0,0,0,175.5,24,0,1817,4813,,0.074814815,0.073385567,208.6,,,,,89.9,181.28,
1019,209.6,182.04,3.32,0.02,-0.03,7.45,0,0,3.06,0,0,0,175.5,23.5,0,1817,4814,,0.075061728,0.073698969,209.6,,,,,90.66,182.04,
1020,208.8,182.66,3.33,0.02,-0.04,7.46,0,0,3.06,0,0,0,176,23,0,1817,4816,,0.075555556,0.073950515,208.8,,,,,91.28,182.66,
1021,192.8,182.76,3.42,0.01,-0.03,7.46,0,0,3.07,0,0,0,176,23,0,1817,5003,,0.075555556,0.073954639,192.8,,,,,91.38,182.76,92.81
1022,190.8,182.76,3.41,0,-0.04,7.46,0,0,3.06,0,0,0,175.5,23,0,1817,5052,,0.075308642,0.073958763,190.8,,,,,-1.43,89.95,182.76
1023,190.4,182.75,3.43,0.01,-0.03,7.48,0,0,3.07,0,0,0,175.5,23,0,1817,5106,,0.075308642,0.073946392,190.4,,,,,-1.44,89.94,182.75
1024,192.6,183.04,3.43,0,-0.04,7.46,0,0,3.07,0,0,0,176.5,23.5,0,1817,5107,,0.075555556,0.074065979,192.6,,,,,-1.15,90.23,183.04
1025,196,183.8,3.54,0.02,-0.05,7.47,0,0,3.07,0,0,0,177,24,0,1817,5108,,0.075555556,0.074334021,196,,,,,-0.39,90.99,183.8
1026,198.8,184.57,3.53,-0.01,-0.04,7.48,0,0,3.06,0,0,0,177.5,23.5,0,1817,5110,,0.076049383,0.07465567,198.8,,,,,0.38,91.76,184.57
1027,200.2,185.34,3.55,0.01,-0.05,7.51,0,0,3.09,0,0,0,178.5,24,0,1817,5111,,0.076296296,0.074964948,200.2,,,,,1.15,92.53,185.34
1028,202.4,186.1,3.54,0.01,-0.03,7.55,0,0,3.11,0,0,0,179.5,24.5,0,1817,5112,,0.07654321,0.075282474,202.4,,,,,1.91,93.29,186.1
1029,203.8,186.78,3.53,0.01,-0.03,7.58,0,0,3.11,0,0,0,181,24.5,0,1817,5113,,0.077283951,0.07556701,203.8,,,,,2.59,93.97,186.78
1030,205.4,187.55,3.56,0,-0.03,7.61,0,0,3.15,0,0,0,181.5,24.5,0,1817,5114,,0.077530864,0.075872165,205.4,,,,,3.36,94.74,187.55
1031,208,188.31,3.65,0.01,-0.06,7.64,0,0,3.16,0,0,0,182.5,24.5,0,1817,5116,,0.078024691,0.076148454,208,,,,,4.12,95.5,188.31
1032,208.2,188.99,3.65,0.01,-0.04,7.68,0,0,3.18,0,0,0,183.5,25,0,1817,5117,,0.078271605,0.076428866,208.2,,,,,4.8,96.18,188.99
1033,209,189.75,3.65,0.02,-0.03,7.72,0,0,3.19,0,0,0,183.5,25,0,1817,5118,,0.078271605,0.076742268,209,,,,,5.56,96.94,189.75
1034,210.8,190.52,3.65,0,-0.02,7.76,0,0,3.2,0,0,0,185,25,0,1817,5120,,0.079012346,0.077059794,210.8,,,,,6.33,97.71,190.52
1035,211.8,191.2,3.66,0.01,-0.03,7.78,0,0,3.21,0,0,0,185,25.5,0,1817,5121,,0.078765432,0.077336082,211.8,,,,,7.01,98.39,191.2
1036,213.6,191.97,3.75,0.01,-0.03,7.83,0,0,3.22,0,0,0,186,25,0,1817,5122,,0.079506173,0.077616495,213.6,,,,,7.78,99.16,191.97
1037,213.6,192.73,3.74,0,-0.03,7.84,0,0,3.25,0,0,0,187,25,0,1817,5123,,0.08,0.077934021,213.6,,,,,8.54,99.92,192.73
1038,215.6,193.51,3.76,0.01,-0.04,7.88,0,0,3.25,0,0,0,187,25.5,0,1817,5125,,0.079753086,0.078247423,215.6,,,,,9.32,100.7,193.51
1039,217.4,194.27,3.76,0.01,-0.04,7.92,0,0,3.27,0,0,0,188.5,25,0,1817,5126,,0.080740741,0.078560825,217.4,,,,,10.08,101.46,194.27
1040,216.6,194.95,3.76,0.01,-0.04,7.94,0,0,3.28,0,0,0,189,25,0,1817,5127,,0.080987654,0.078841237,216.6,,,,,10.76,102.14,194.95
1041,217.2,195.61,3.77,0,-0.03,7.98,0,0,3.3,0,0,0,189,25.5,0,1817,5128,,0.080740741,0.079109278,217.2,,,,,11.42,102.8,195.61
1042,217.2,196.38,3.74,0,-0.03,7.99,0,0,3.3,0,0,0,190,26,0,1817,5129,,0.080987654,0.079439175,217.2,,,,,12.19,103.57,196.38
1043,219,197.05,3.84,0,-0.04,8.02,0,0,3.33,0,0,0,191.5,26,0,1817,5131,,0.081728395,0.079674227,219,,,,,12.86,104.24,197.05
1044,220.4,197.82,3.83,-0.02,-0.04,8.05,0,0,3.35,0,0,0,191,25.5,0,1817,5132,,0.081728395,0.079995876,220.4,,,,,13.63,105.01,197.82
1045,219.8,198.59,3.84,-0.03,-0.05,8.07,0,0,3.35,0,0,0,191.5,26,0,1817,5133,,0.081728395,0.080309278,219.8,,,,,14.4,105.78,198.59
1046,220,199.27,3.84,-0.05,-0.03,8.1,0,0,3.35,0,0,0,192.5,26,0,1817,5134,,0.082222222,0.080589691,220,,,,,15.08,106.46,199.27
1047,221.4,199.93,3.86,-0.05,-0.04,8.13,0,0,3.37,0,0,0,194,26.5,0,1817,5135,,0.082716049,0.080853608,221.4,,,,,15.74,107.12,199.93
1048,222.2,200.71,3.86,-0.05,-0.04,8.15,0,0,3.39,0,0,0,194,26,0,1817,5137,,0.082962963,0.081175258,222.2,,,,,16.52,107.9,200.71
1049,222,201.47,3.85,-0.06,-0.02,8.19,0,0,3.41,0,0,0,194.5,26.5,0,1817,5138,,0.082962963,0.081492784,222,,,,,17.28,108.66,201.47
1050,222.8,202.17,3.91,-0.06,-0.03,8.21,0,0,3.44,0,0,0,195.5,26.5,0,1817,5139,,0.08345679,0.081756701,222.8,,,,,17.98,109.36,202.17
1051,223.4,202.91,3.97,-0.08,-0.02,8.25,0,0,3.44,0,0,0,196,26,0,1817,5140,,0.083950617,0.082037113,223.4,,,,,18.72,110.1,202.91
1052,224.8,203.58,3.97,-0.08,-0.03,8.27,0,0,3.45,0,0,0,197,26.5,0,1817,5141,,0.084197531,0.082313402,224.8,,,,,19.39,110.77,203.58
1053,224.6,204.27,3.97,-0.09,-0.03,8.29,0,0,3.46,0,0,0,197,27,0,1817,5143,,0.083950617,0.082597938,224.6,,,,,20.08,111.46,204.27
1054,224.8,205.04,3.98,-0.09,-0.03,8.33,0,0,3.47,0,0,0,199,26.5,0,1817,5144,,0.085185185,0.08291134,224.8,,,,,20.85,112.23,205.04
1055,225.4,205.7,3.97,-0.09,-0.02,8.35,0,0,3.5,0,0,0,199,27,0,1817,5145,,0.084938272,0.083187629,225.4,,,,,21.51,112.89,205.7
1056,226,206.48,3.97,-0.1,-0.02,8.38,0,0,3.51,0,0,0,199.5,27,0,1817,5146,,0.085185185,0.083509278,226,,,,,22.29,113.67,206.48
1057,226,207.16,3.97,-0.1,-0.04,8.4,0,0,3.52,0,0,0,200,27,0,1817,5147,,0.085432099,0.083789691,226,,,,,22.97,114.35,207.16
1058,226.8,207.82,4.07,-0.09,-0.04,8.43,0,0,3.52,0,0,0,201.5,27.5,0,1817,5149,,0.085925926,0.084020619,226.8,,,,,23.63,115.01,207.82
1059,227.8,208.6,4.06,-0.1,-0.04,8.45,0,0,3.53,0,0,0,202,27.5,0,1817,5150,,0.08617284,0.084346392,227.8,,,,,24.41,115.79,208.6
1060,229,209.28,4.05,-0.1,-0.05,8.48,0,0,3.56,0,0,0,202.5,27.5,0,1817,5151,,0.086419753,0.084630928,229,,,,,25.09,116.47,209.28
1061,228.4,209.96,4.06,-0.09,-0.04,8.5,0,0,3.57,0,0,0,203,28,0,1817,5152,,0.086419753,0.084907216,228.4,,,,,25.77,117.15,209.96
1062,228.6,210.92,4.06,-0.11,-0.04,8.54,0,0,3.58,0,0,0,205,27.5,0,1817,5154,,0.087654321,0.085303093,228.6,,,,,26.73,118.11,210.92
1063,229.2,211.6,4.04,-0.11,-0.04,8.56,0,0,3.58,0,0,0,204.5,28,0,1817,5155,,0.087160494,0.085591753,229.2,,,,,27.41,118.79,211.6
1064,230,212.29,4.17,-0.11,-0.05,8.59,0,0,3.61,0,0,0,205.5,27.5,0,1817,5156,,0.087901235,0.08582268,230,,,,,28.1,119.48,212.29
1065,230,213.04,4.17,-0.1,-0.03,8.62,0,0,3.62,0,0,0,206,28,0,1817,5157,,0.087901235,0.086131959,230,,,,,28.85,120.23,213.04
1066,231.4,213.7,4.17,-0.1,-0.04,8.65,0,0,3.62,0,0,0,207.5,28,0,1817,5158,,0.088641975,0.086404124,231.4,,,,,29.51,120.89,213.7
1067,231.4,214.49,4.17,-0.1,-0.02,8.69,0,0,3.64,0,0,0,207.5,28.5,0,1817,5200,,0.088395062,0.086729897,231.4,,,,,30.3,121.68,214.49
1068,231.4,215.25,4.17,-0.1,-0.04,8.71,0,0,3.65,0,0,0,208.5,28,0,1817,5201,,0.089135802,0.087043299,231.4,,,,,31.06,122.44,215.25
1069,232.2,215.93,4.27,-0.11,-0.04,8.73,0,0,3.67,0,0,0,209,28,0,1817,5202,,0.089382716,0.087282474,232.2,,,,,31.74,123.12,215.93
1070,232.4,216.67,4.27,-0.1,-0.04,8.76,0,0,3.68,0,0,0,210,28.5,0,1817,5203,,0.08962963,0.087587629,232.4,,,,,32.48,123.86,216.67
1071,233.2,217.37,4.28,-0.09,-0.04,8.78,0,0,3.69,0,0,0,211,28.5,0,1817,5205,,0.090123457,0.087872165,233.2,,,,,33.18,124.56,217.37
1072,233.2,218.11,4.26,-0.1,-0.04,8.81,0,0,3.71,0,0,0,211,28.5,0,1817,5206,,0.090123457,0.088185567,233.2,,,,,33.92,125.3,218.11
1073,233.2,218.82,4.26,-0.1,-0.05,8.84,0,0,3.72,0,0,0,211.5,28.5,0,1817,5207,,0.09037037,0.088478351,233.2,,,,,34.63,126.01,218.82
1074,234.6,219.6,4.27,-0.1,-0.04,8.87,0,0,3.74,0,0,0,212.5,29,0,1817,5208,,0.090617284,0.088795876,234.6,,,,,35.41,126.79,219.6
1075,234.6,220.27,4.38,-0.1,-0.04,8.9,0,0,3.76,0,0,0,213,29,0,1817,5209,,0.090864198,0.089026804,234.6,,,,,36.08,127.46,220.27
1076,234.8,220.95,4.38,-0.09,-0.04,8.94,0,0,3.75,0,0,0,213.5,29,0,1817,5211,,0.091111111,0.089307216,234.8,,,,,36.76,128.14,220.95
1077,235,221.72,4.39,-0.09,-0.04,8.97,0,0,3.77,0,0,0,214.5,28.5,0,1817,5212,,0.091851852,0.089620619,235,,,,,37.53,128.91,221.72
1078,236,222.4,4.38,-0.09,-0.05,9.01,0,0,3.79,0,0,0,215.5,29,0,1817,5213,,0.092098765,0.089905155,236,,,,,38.21,129.59,222.4
1079,236,223.08,4.46,-0.09,-0.03,9.04,0,0,3.81,0,0,0,216,29,0,1817,5214,,0.092345679,0.090152577,236,,,,,38.89,130.27,223.08
1080,237,223.85,4.49,-0.09,-0.02,9.07,0,0,3.81,0,0,0,216.5,29,0,1817,5215,,0.092592593,0.090457732,237,,,,,39.66,131.04,223.85
1081,237.6,224.53,4.48,-0.09,-0.03,9.1,0,0,3.83,0,0,0,218,29,0,1817,5217,,0.093333333,0.090742268,237.6,,,,,40.34,131.72,224.53
1082,236.2,225.27,4.49,-0.09,-0.05,9.12,0,0,3.85,0,0,0,218,29,0,1817,5218,,0.093333333,0.091043299,236.2,,,,,41.08,132.46,225.27
1083,238.2,225.98,4.5,-0.09,-0.02,9.15,0,0,3.88,0,0,0,218.5,29,0,1817,5219,,0.093580247,0.091331959,238.2,,,,,41.79,133.17,225.98
1084,238.6,226.66,4.61,-0.09,-0.03,9.18,0,0,3.88,0,0,0,219,29.5,0,1817,5220,,0.093580247,0.09156701,238.6,,,,,42.47,133.85,226.66
1085,239.2,227.38,4.61,-0.08,0,9.22,0,0,3.89,0,0,0,220,29.5,0,1817,5221,,0.094074074,0.091863918,239.2,,,,,43.19,134.57,227.38
1086,240.4,228.22,4.61,-0.08,-0.01,9.25,0,0,3.91,0,0,0,221,29.5,0,1817,5223,,0.094567901,0.092210309,240.4,,,,,44.03,135.41,228.22
1087,240.8,228.98,4.61,-0.09,-0.02,9.28,0,0,3.92,0,0,0,221.5,29.5,0,1817,5224,,0.094814815,0.092523711,240.8,,,,,44.79,136.17,228.98
1088,241.2,229.67,4.61,-0.09,-0.02,9.31,0,0,3.93,0,0,0,222,30,0,1817,5225,,0.094814815,0.092808247,241.2,,,,,45.48,136.86,229.67
1089,241.6,230.4,4.72,-0.07,0.01,9.34,0,0,3.96,0,0,0,223.5,30,0,1817,5226,,0.095555556,0.093063918,241.6,,,,,46.21,137.59,230.4
1090,241.4,231.12,4.7,-0.09,-0.02,9.37,0,0,3.96,0,0,0,223.5,30.5,0,1817,5228,,0.095308642,0.093369072,241.4,,,,,46.93,138.31,231.12
1091,242,231.81,4.72,-0.09,-0.03,9.39,0,0,3.98,0,0,0,225,30,0,1817,5229,,0.096296296,0.093645361,242,,,,,47.62,139,231.81
1092,242.4,232.58,4.71,-0.1,-0.02,9.42,0,0,4,0,0,0,225,30,0,1817,5230,,0.096296296,0.09396701,242.4,,,,,48.39,139.77,232.58
1093,243.2,233.26,4.81,-0.08,-0.03,9.46,0,0,4,0,0,0,226,30.5,0,1817,5231,,0.09654321,0.094206186,243.2,,,,,49.07,140.45,233.26
1094,243.8,233.93,4.81,-0.1,-0.02,9.48,0,0,4.01,0,0,0,226,30.5,0,1817,5232,,0.09654321,0.094482474,243.8,,,,,49.74,141.12,233.93
1095,244.8,234.71,4.81,-0.09,-0.02,9.52,0,0,4.03,0,0,0,226.5,30.5,0,1817,5234,,0.096790123,0.094804124,244.8,,,,,50.52,141.9,234.71
1096,245.6,235.4,4.81,-0.08,-0.02,9.55,0,0,4.03,0,0,0,228,30.5,0,1817,5235,,0.097530864,0.09508866,245.6,,,,,51.21,142.59,235.4
1097,245.2,236.07,4.91,-0.1,-0.02,9.56,0,0,4.07,0,0,0,228,31,0,1817,5236,,0.097283951,0.095323711,245.2,,,,,51.88,143.26,236.07
1098,245.6,236.77,4.92,-0.09,-0.02,9.6,0,0,4.07,0,0,0,229,31,0,1817,5237,,0.097777778,0.095608247,245.6,,,,,52.58,143.96,236.77
1099,246.8,237.41,4.91,-0.09,-0.03,9.63,0,0,4.08,0,0,0,228.5,31,0,1817,5238,,0.097530864,0.095876289,246.8,,,,,53.22,144.6,237.41
1100,247,238.21,4.91,-0.09,-0.02,9.68,0,0,4.09,0,0,0,231.5,31.5,0,1817,5240,,0.098765432,0.096206186,247,,,,,54.02,145.4,238.21
1101,247.4,238.89,4.92,-0.09,-0.05,9.7,0,0,4.1,0,0,0,231,31,0,1817,5241,,0.098765432,0.096482474,247.4,,,,,54.7,146.08,238.89
1102,248.4,239.58,5,-0.1,-0.03,9.73,0,0,4.13,0,0,0,232,31,0,1817,5242,,0.099259259,0.096734021,248.4,,,,,55.39,146.77,239.58
1103,248.6,240.25,5,-0.1,-0.04,9.76,0,0,4.13,0,0,0,231.5,31.5,0,1817,5243,,0.098765432,0.097010309,248.6,,,,,56.06,147.44,240.25
1104,249.2,241.05,5.02,-0.1,-0.04,9.8,0,0,4.14,0,0,0,233.5,31,0,1817,5244,,0.1,0.097331959,249.2,,,,,56.86,148.24,241.05
1105,250,241.74,5.04,-0.1,-0.03,9.83,0,0,4.16,0,0,0,234,31.5,0,1817,5246,,0.1,0.097608247,250,,,,,57.55,148.93,241.74
1106,250.6,242.42,5.13,-0.09,-0.35,9.86,0,0,4.17,0,0,0,234.5,31,0,1817,5247,,0.100493827,0.097851546,250.6,,,,,58.23,149.61,242.42
1107,224.2,242.82,5.33,-0.1,-0.03,9.86,0,0,4.19,0,0,0,234.5,31,0,1817,5550,,0.100493827,0.097934021,224.2,,,,,58.63,150.01,242.82
1108,215.4,242.63,5.34,-0.1,-0.01,9.85,0,0,4.18,0,0,0,233,31,0,1817,5551,,0.099753086,0.097851546,215.4,,,,,58.44,149.82,242.63
