CH_000	Def_Angle_1_14
-85	-0.0176336996336996
-95	-0.0205347985347985
-120	-0.0258974358974359
-150	-0.0313296703296703
-170	-0.0341978021978022
-205	-0.0395897435897436
-250	-0.0450512820512821
-275	-0.0479194139194139
-330	-0.0532893772893773
-361	-0.056032967032967
-421	-0.0613003663003663
-446	-0.0660842490842491
-436	-0.0661978021978022
-240	-0.0626190476190476
-185	-0.0598534798534799
-125	-0.0543516483516484
-90	-0.048996336996337
-70	-0.0462747252747253
-45	-0.0407619047619048
-20	-0.0354725274725275
-10	-0.0325018315018315
5	-0.0272673992673993
10	-0.0245750915750916
15	-0.0191391941391941
20	-0.0133736263736264
25	-0.0107216117216117
25	-0.00526739926739927
30	-0.000186813186813187
25	2.1978021978022e-05
30	0.00171794871794872
30	0.00309157509157509
35	0.00583882783882784
40	0.00858241758241758
40	0.00983150183150183
50	0.0125201465201465
55	0.0151978021978022
60	0.0167435897435897
65	0.0191831501831502
70	0.0207838827838828
80	0.0233663003663004
90	0.0261684981684982
95	0.0274285714285714
105	0.0301172161172161
115	0.0328498168498169
115	0.0333589743589744
70	0.0324358974358974
55	0.0309157509157509
35	0.0282234432234432
25	0.0255934065934066
25	0.0241355311355311
20	0.0214432234432234
10	0.0189230769230769
10	0.0174358974358974
5	0.0148351648351648
0	0.0133956043956044
0	0.0105347985347985
-5	0.00810622710622711
-10	0.0064945054945055
-10	0.00387545787545788
-15	0.00119047619047619
-15	-0.000194139194139194
-15	-0.0029010989010989
-15	-0.00426739926739927
-25	-0.007
-25	-0.00963736263736264
-30	-0.0108754578754579
-35	-0.0137435897435897
-40	-0.0165018315018315
-45	-0.0178608058608059
-55	-0.0205787545787546
-60	-0.0219047619047619
-70	-0.0245421245421245
-80	-0.0271391941391941
-85	-0.0284615384615385
-100	-0.0313882783882784
-105	-0.0328974358974359
-100	-0.0329487179487179
-60	-0.0307069597069597
-45	-0.0292710622710623
-30	-0.0265897435897436
-20	-0.0238168498168498
-15	-0.0223919413919414
-10	-0.0198315018315018
-5	-0.0172344322344322
-5	-0.0158571428571429
0	-0.0130732600732601
5	-0.0114981684981685
5	-0.00901465201465201
10	-0.00631868131868132
10	-0.00495238095238095
15	-0.00224175824175824
15	0
15	0.00015018315018315
20	0.00448717948717949
30	0.0114688644688645
35	0.0150659340659341
55	0.0216483516483517
70	0.02503663003663
105	0.0319120879120879
140	0.0383479853479853
160	0.0418827838827839
210	0.0485750915750916
280	0.0551941391941392
320	0.0586043956043956
416	0.0652893772893773
456	0.0688021978021978
511	0.0756007326007326
541	0.0823589743589744
556	0.0859047619047619
586	0.0926410256410256
596	0.0964505494505494
541	0.100472527472527
336	0.0975054945054945
255	0.0941978021978022
165	0.0873663003663004
110	0.0805641025641026
95	0.0770952380952381
60	0.0702710622710623
50	0.0669230769230769
30	0.0601941391941392
15	0.0534615384615385
5	0.050010989010989
-5	0.0432454212454212
-10	0.0364798534798535
-10	0.0333553113553114
-15	0.0263040293040293
-20	0.0228351648351648
-25	0.0161941391941392
-30	0.00946886446886447
-35	0.00595604395604396
-40	-0.000725274725274725
-50	-0.00717582417582418
-55	-0.0107326007326007
-70	-0.0174798534798535
-80	-0.0208827838827839
-100	-0.0276923076923077
-125	-0.0343626373626374
-145	-0.0379120879120879
-180	-0.0444908424908425
-220	-0.0512197802197802
-245	-0.0546739926739927
-295	-0.060970695970696
-346	-0.0677399267399267
-325	-0.0711391941391941
-320	-0.0776190476190476
-336	-0.0813406593406594
-330	-0.0881428571428572
-351	-0.0948315018315018
-361	-0.0982417582417582
-341	-0.0993882783882784
-280	-0.096945054945055
-190	-0.0902564102564103
-135	-0.0835421245421245
-115	-0.080062271062271
-75	-0.0736446886446887
-50	-0.067007326007326
-40	-0.0636593406593407
-20	-0.056978021978022
-10	-0.0536007326007326
0	-0.046989010989011
5	-0.0400695970695971
5	-0.0366703296703297
15	-0.03003663003663
15	-0.0231611721611722
15	-0.0197985347985348
20	-0.0130879120879121
20	-0.00958974358974359
25	-0.00294871794871795
25	-3.2967032967033e-05
25	0.000868131868131868
25	0.00771794871794872
30	0.0144688644688645
35	0.017989010989011
40	0.0243882783882784
45	0.027992673992674
55	0.0346776556776557
70	0.0413699633699634
80	0.0450512820512821
100	0.0515787545787546
125	0.0582783882783883
140	0.0618058608058608
170	0.0684322344322344
200	0.0752637362637363
220	0.0784505494505495
265	0.0854505494505494
290	0.0889084249084249
336	0.0959267399267399
346	0.100637362637363
336	0.100644688644689
215	0.095018315018315
145	0.0880659340659341
125	0.0845714285714286
90	0.0779230769230769
75	0.0746703296703297
45	0.0678534798534798
25	0.0611794871794872
25	0.0577509157509158
15	0.0509120879120879
5	0.0442307692307692
5	0.0408461538461539
0	0.033967032967033
0	0.0304871794871795
-5	0.0237655677655678
-5	0.0171025641025641
-10	0.0135457875457875
-10	0.00680952380952381
-15	0.000194139194139194
-15	-0.00326007326007326
-20	-0.010021978021978
-20	-0.0134908424908425
-30	-0.0200695970695971
-35	-0.0269413919413919
-40	-0.0301941391941392
-50	-0.0368937728937729
-65	-0.0437289377289377
-75	-0.0470549450549451
-95	-0.0536483516483517
-105	-0.056989010989011
-130	-0.0637875457875458
-155	-0.0703992673992674
-175	-0.0736776556776557
-210	-0.0804798534798535
-245	-0.0873223443223443
-265	-0.0906520146520147
-295	-0.0973003663003663
-295	-0.0996043956043956
-255	-0.0980842490842491
-180	-0.0911282051282051
-150	-0.0877252747252747
-110	-0.0811135531135531
-75	-0.0745641025641026
-60	-0.0711978021978022
-40	-0.0646556776556777
-20	-0.058025641025641
-10	-0.0546556776556777
0	-0.0478644688644689
5	-0.0443736263736264
5	-0.0394688644688645
5	-0.0394468864468864
5	-0.0393772893772894
5	-0.0393699633699634
5	-0.0393992673992674
5	-0.0393772893772894
5	-0.0394102564102564
5	-0.0394212454212454
0	-0.0392380952380952
0	-0.0392271062271062
0	-0.0392820512820513
0	-0.0393369963369963
0	-0.0391941391941392
0	-0.0393553113553113
0	-0.0393992673992674
0	-0.0393992673992674
0	-0.0394468864468864
0	-0.0394358974358974
0	-0.0394139194139194
0	-0.0393589743589744
0	-0.0395201465201465
0	-0.0394249084249084
0	-0.0392161172161172
0	-0.0394322344322344
0	-0.0393040293040293
0	-0.0392380952380952
