CH.000,CH.001,CH.002,CH.003,CH.004,CH.005,CH.006,CH.007,CH.008,CH.009,CH.010,CH.011,CH.012,CH.013,CH.014,CH.015,CH.@01,CH.@02,CH.@03,CH.@04,CH.@05,CH.@06,CH.@07,CH.@08,CH.@09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,GAMMA,THETA,THETA-UL,THETA-UR,THETA-DL,THETA-DR,DELTA-UL,DELTA-UR,DELTA-DL,DELTA-DR,CH.000,P/M
-205,-5.260000229,-4,-3.539999962,0.01,0,0,0,0.239999995,0.100000001,-0.100000001,0,0.029999999,0.07,0,-81,0,0.0025,-0.0018,-0.0006,0,0,0.170000002,-0.050000001,0.047499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.00192674,4.31034E-06,0,-0.002545454,-0.001818182,-0.001272727,0.119999997,0.169999998,-0.050000001,0.05,-205,-112.6373626
-210,-4.880000114,-4.5,-3.900000095,0.01,0,0,-0.01,0.319999993,0.100000001,-0.109999999,0,0.02,0.07,0,-102,0.0002,0.004,-0.002,-0.0009,0,-0.005,0.209999993,-0.055,0.045000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.001787546,4.31034E-06,-0.000181818,-0.004,-0.002,-0.001272727,0.154999997,0.209999997,-0.055,0.045,-210,-115.3846154
-230,-6.179999828,-5,-4.820000172,0.01,0,0,-0.090000004,1.429999948,0.159999996,-0.140000001,-0.059999999,0.059999999,0.079999998,-0.01,-11,0.0016,0.0231,-0.0015,-0.0004,0,-0.045000002,0.795000017,-0.100000001,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.002260073,4.31034E-06,-0.001636364,-0.023090908,-0.001454545,-0.001636364,0.669999972,0.794999972,-0.1,0.069999998,-230,-126.3736264
-240,-7.110000134,-5.5,-5.21999979,0.01,0,0,-0.090000004,0.419999987,0.200000003,-0.209999993,-0.090000004,0.059999999,0.079999998,0,-10,0.0016,0.004,-0.0022,-0.0004,0,-0.045000002,0.310000002,-0.150000006,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.002604396,4.31034E-06,-0.001636364,-0.004,-0.002181818,-0.001454545,0.164999992,0.309999995,-0.149999999,0.069999998,-240,-131.8681319
-260,-7.389999866,-6,-6.059999943,0.01,0,0,-0.090000004,0.610000014,0.200000003,-0.209999993,-0.090000004,0.059999999,0.090000004,-0.01,-24,0.0016,0.0075,-0.0022,-0.0005,0,-0.045000002,0.405000001,-0.150000006,0.072499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.002703297,4.31034E-06,-0.001636364,-0.007454546,-0.002181818,-0.001818182,0.260000005,0.405000009,-0.149999999,0.075000001,-260,-142.8571429
-275,-8.529999733,-7,-6.860000134,0.01,0,0,-0.100000001,0.529999971,0.319999993,-0.209999993,-0.090000004,0.050000001,0.090000004,0,-3,0.0018,0.0038,-0.0022,-0.0007,0,-0.050000001,0.425000012,-0.150000006,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.003124542,4.31034E-06,-0.001818182,-0.003818181,-0.002181818,-0.001636364,0.214999985,0.424999982,-0.149999999,0.070000002,-275,-151.0989011
-285,-8.550000191,-7.5,-7.300000191,0.01,0,0,-0.090000004,0.639999986,0.300000012,-0.310000002,-0.090000004,0.039999999,0.100000001,0,-75,0.0016,0.0062,-0.004,-0.001,0,-0.045000002,0.469999999,-0.200000003,0.067500003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.003131868,4.31034E-06,-0.001636364,-0.006181818,-0.004,-0.001818182,0.274999991,0.469999999,-0.200000003,0.07,-285,-156.5934066
-300,-9.899999619,-8,-8.140000343,0.01,0,0,-0.090000004,0.629999995,0.300000012,-0.310000002,-0.140000001,0.02,0.100000001,0,-40,0.0016,0.006,-0.0031,-0.0014,0,-0.045000002,0.465000004,-0.224999994,0.057500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.003626373,4.31034E-06,-0.001636364,-0.006,-0.003090909,-0.001818182,0.269999996,0.465000004,-0.225000001,0.060000001,-300,-164.8351648
-315,-10.5,-9,-8.979999542,0.01,0,0,-0.090000004,0.74000001,0.409999996,-0.310000002,-0.189999998,-0.01,0.100000001,0,-10,0.0016,0.006,-0.0022,-0.002,0,-0.045000002,0.574999988,-0.25,0.045000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.003846154,4.31034E-06,-0.001636364,-0.006,-0.002181818,-0.001818182,0.325000003,0.575000003,-0.25,0.045000001,-315,-173.0769231
-320,-11.30000019,-9.5,-9.399999619,0.01,0,0,-0.100000001,0.74000001,0.409999996,-0.389999986,-0.189999998,-0.039999999,0.100000001,0,-59,0.0018,0.006,-0.0036,-0.0025,0,-0.050000001,0.574999988,-0.289999992,0.029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.004139194,4.31034E-06,-0.001818182,-0.006,-0.003636363,-0.001818182,0.320000004,0.575000003,-0.289999992,0.030000001,-320,-175.8241758
-346,-14.28999996,-13,-12.64000034,0.01,0,0,-0.189999998,0.910000026,0.409999996,-0.519999981,-0.189999998,-0.039999999,0.100000001,0,-16,0.0035,0.0091,-0.006,-0.0025,0,-0.094999999,0.660000026,-0.354999989,0.029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.005234432,4.31034E-06,-0.003454545,-0.00909091,-0.006,-0.001818182,0.360000014,0.660000011,-0.354999989,0.030000001,-346,-190.1098901
-366,-15.89999962,-14.5,-14.31999969,0.01,0,0,-0.189999998,1,0.50999999,-0.519999981,-0.189999998,-0.039999999,0.100000001,0,1,0.0035,0.0089,-0.006,-0.0025,0,-0.094999999,0.754999995,-0.354999989,0.029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.005824176,4.31034E-06,-0.003454545,-0.008909091,-0.006,-0.001818182,0.405000001,0.754999995,-0.354999989,0.030000001,-366,-201.0989011
-381,-16.31999969,-15.5,-15.15999985,0.01,0,0,-0.180000007,1.059999943,0.50999999,-0.620000005,-0.219999999,-0.039999999,0.100000001,-0.01,-21,0.0033,0.01,-0.0073,-0.0025,0,-0.090000004,0.785000026,-0.419999987,0.029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.005974359,4.31034E-06,-0.003272727,-0.009999999,-0.007272727,-0.002,0.439999968,0.784999967,-0.420000002,0.030000001,-381,-209.3406593
-396,-18.11000061,-17,-16.84000015,0.01,0,0,-0.189999998,1.159999967,0.560000002,-0.620000005,-0.280000001,-0.039999999,0.100000001,-0.01,-27,0.0035,0.0109,-0.0062,-0.0025,0,-0.094999999,0.860000014,-0.449999988,0.029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.006630037,4.31034E-06,-0.003454545,-0.01090909,-0.006181818,-0.002,0.484999985,0.859999985,-0.450000003,0.030000001,-396,-217.5824176
-416,-20.37999916,-18.5,-18.57999992,0.01,0,0,-0.189999998,1.190000057,0.620000005,-0.720000029,-0.280000001,-0.039999999,0.100000001,-0.01,-83,0.0035,0.0104,-0.008,-0.0025,0,-0.094999999,0.904999971,-0.5,0.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.007461538,4.31034E-06,-0.003454545,-0.010363637,-0.008,-0.002,0.50000003,0.905000031,-0.500000015,0.030000001,-416,-228.5714286
-426,-21.37999916,-20,-19.45999908,0.01,0.01,0,-0.189999998,1.25999999,0.610000014,-0.720000029,-0.280000001,-0.079999998,0.090000004,0,-27,0.0035,0.0118,-0.008,-0.0031,0,-0.094999999,0.935000002,-0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.007831502,0,-0.003454545,-0.011818181,-0.008,-0.001636364,0.534999996,0.935000002,-0.500000015,0.005000003,-426,-234.0659341
-431,-32.13000107,-30,-30.23999977,0.01,0.01,0,-0.280000001,1.700000048,0.790000021,-0.920000017,-0.270000011,-0.140000001,0.059999999,-0.01,-20,0.0051,0.0165,-0.0118,-0.0035,0,-0.140000001,1.245000005,-0.595000029,-0.0425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.011765568,0,-0.005090909,-0.016545455,-0.011818182,-0.001272727,0.710000023,1.245000035,-0.595000014,-0.040000001,-431,-236.8131868
-451,-35.20999908,-34,-33.81999969,0.01,0.01,0,-0.360000014,1.889999986,0.819999993,-0.959999979,-0.280000001,-0.129999995,0.050000001,-0.01,0,0.0065,0.0195,-0.0124,-0.0033,0,-0.180000007,1.355000019,-0.620000005,-0.039999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.012893773,0,-0.006545455,-0.019454545,-0.012363636,-0.001090909,0.764999986,1.354999989,-0.61999999,-0.039999997,-451,-247.8021978
-471,-38.72000122,-37.5,-37.40000153,0.01,0.01,0,-0.370000005,2.019999981,0.920000017,-1.029999971,-0.270000011,-0.140000001,0.050000001,-0.01,-36,0.0067,0.02,-0.0138,-0.0035,0,-0.185000002,1.470000029,-0.649999976,-0.045000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.014179488,0,-0.006727273,-0.019999999,-0.013818181,-0.001090909,0.824999988,1.469999999,-0.649999991,-0.045,-471,-258.7912088
-486,-44.02999878,-42.5,-42.72000122,0.01,0.01,0,-0.379999995,2.25,0.99000001,-1.129999995,-0.180000007,-0.230000004,0.039999999,-0.01,-21,0.0069,0.0229,-0.0173,-0.005,0,-0.189999998,1.620000005,-0.654999971,-0.092500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.016124542,0,-0.006909091,-0.022909091,-0.017272727,-0.000909091,0.935000002,1.620000005,-0.655000001,-0.095000003,-486,-267.032967
