CH.000,CH.001,CH.002,CH.003,CH.004,CH.005,CH.006,CH.007,CH.008,CH.009,CH.010,CH.011,CH.012,CH.013,CH.014,CH.015,CH.@01,CH.@02,CH.@03,CH.@04,CH.@05,CH.@06,CH.@07,CH.@08,CH.@09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,GAMMA,THETA,THETA-UL,THETA-UR,THETA-DL,THETA-DR,DELTA-UL,DELTA-UR,DELTA-DL,DELTA-DR,CH.000,P/M
386,5.199999809,5,4.900000095,0.100000001,0.01,0,0.090000004,-0.090000004,0,-0.07,-0.140000001,0,-0.07,0,-4,-0.0016,-0.0016,0.0013,0.0012,0,0.045000002,-0.045000002,-0.104999997,-0.032499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.001904762,3.87931E-05,0.001636364,0.001636364,0.001272727,0.001272727,0,-0.045000002,-0.105,-0.035,386,212.0879121
406,5.590000153,5.5,5.300000191,0.100000001,0.01,0,0.129999995,-0.100000001,0,-0.100000001,-0.170000002,0,-0.07,0,-49,-0.0024,-0.0018,0.0013,0.0013,0,0.064999998,-0.050000001,-0.135000005,-0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.002047619,3.87931E-05,0.002363636,0.001818182,0.001272727,0.001272727,0.014999997,-0.050000001,-0.135000002,-0.035,406,223.0769231
441,6.639999866,6,6.139999866,0.100000001,0.01,0,0.180000007,-0.100000001,0,-0.100000001,-0.189999998,0,-0.07,0,-22,-0.0033,-0.0018,0.0016,0.0014,0,0.090000004,-0.050000001,-0.144999996,-0.037500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.002432234,3.87931E-05,0.003272727,0.001818182,0.001636364,0.001272727,0.040000003,-0.050000001,-0.145,-0.035,441,242.3076923
476,7.110000134,7,6.900000095,0.100000001,0.01,0,0.189999998,-0.109999999,0,-0.100000001,-0.189999998,0,-0.079999998,0,-28,-0.0035,-0.002,0.0016,0.0015,0,0.094999999,-0.055,-0.144999996,-0.039999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.002604396,3.87931E-05,0.003454545,0.002,0.001636364,0.001454545,0.039999999,-0.055,-0.145,-0.039999999,476,261.5384615
491,7.980000019,7.5,7.320000172,0.100000001,0.01,0,0.180000007,-0.100000001,0,-0.100000001,-0.209999993,0,-0.079999998,0,-25,-0.0033,-0.0018,0.002,0.0015,0,0.090000004,-0.050000001,-0.155000001,-0.039999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.002923077,3.87931E-05,0.003272727,0.001818182,0.002,0.001454545,0.040000003,-0.050000001,-0.154999997,-0.039999999,491,269.7802198
521,7.869999886,8,8.199999809,0.100000001,0.01,0,0.189999998,-0.109999999,0,-0.100000001,-0.289999992,0,-0.090000004,0,5,-0.0035,-0.002,0.0035,0.0016,0,0.094999999,-0.055,-0.194999993,-0.045000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.002882784,3.87931E-05,0.003454545,0.002,0.003454545,0.001636364,0.039999999,-0.055,-0.194999997,-0.045000002,521,286.2637363
551,8.970000267,9,9.06000042,0.100000001,0.01,0,0.189999998,-0.109999999,0,-0.100000001,-0.289999992,0,-0.090000004,0,-57,-0.0035,-0.002,0.0035,0.0016,0,0.094999999,-0.055,-0.194999993,-0.045000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.003285714,3.87931E-05,0.003454545,0.002,0.003454545,0.001636364,0.039999999,-0.055,-0.194999997,-0.045000002,551,302.7472527
561,9.649999619,9.5,9.479999542,0.109999999,0.01,0,0.219999999,-0.109999999,0,-0.100000001,-0.289999992,0,-0.090000004,0,5,-0.004,-0.002,0.0035,0.0016,0,0.109999999,-0.055,-0.194999993,-0.045000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.003534798,4.31034E-05,0.004,0.002,0.003454545,0.001636364,0.055,-0.055,-0.194999997,-0.045000002,561,308.2417582
571,11.11999989,10.5,10.96000004,0.270000011,0.01,0,0.270000011,-0.100000001,0.050000001,-0.100000001,-0.289999992,0,-0.129999995,-0.01,-29,-0.0049,-0.0027,0.0035,0.0023,1E-04,0.135000005,-0.025,-0.194999993,-0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.004076923,0.000112069,0.004909091,0.002727273,0.003454545,0.002181818,0.085000005,-0.025,-0.194999997,-0.064999998,571,313.7362637
621,12.97000027,12,12.61999989,0.300000012,0.02,0.01,0.280000001,-0.100000001,0.109999999,-0.109999999,-0.370000005,0,-0.140000001,-0.01,-19,-0.0049,-0.0038,0.0047,0.0025,1E-04,0.144999996,0.005,-0.239999995,-0.067500003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.004754579,0.00012069,0.004909091,0.003818182,0.004727273,0.002363636,0.09,0.004999999,-0.240000002,-0.07,621,341.2087912
671,14.36999989,14,14.31999969,0.300000012,0.02,0.100000001,0.360000014,-0.100000001,0.109999999,-0.159999996,-0.379999995,0,-0.159999996,-0.01,-12,-0.0047,-0.0038,0.004,0.0029,1E-04,0.230000004,0.005,-0.270000011,-0.079999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.005267399,0.00012069,0.004727273,0.003818182,0.004,0.002727273,0.130000006,0.004999999,-0.269999996,-0.079999998,671,368.6813187
691,15.72000027,14.5,15.15999985,0.300000012,0.01,0.100000001,0.370000005,-0.109999999,0.109999999,-0.150000006,-0.379999995,0,-0.180000007,-0.01,-1,-0.0049,-0.004,0.0042,0.0032,1E-04,0.234999999,0,-0.264999986,-0.087499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.005761905,0.000125,0.004909091,0.004,0.004181818,0.003090909,0.130000003,0,-0.265000001,-0.090000004,691,379.6703297
726,17.45000076,16.5,16.86000061,0.310000002,0.02,0.100000001,0.370000005,-0.119999997,0.109999999,-0.170000002,-0.379999995,0,-0.230000004,-0.01,-37,-0.0049,-0.0042,0.0038,0.0041,1E-04,0.234999999,-0.005,-0.275000006,-0.112499997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.006395605,0.000125,0.004909091,0.004181818,0.003818182,0.004,0.125000004,-0.004999999,-0.274999999,-0.115000002,726,398.9010989
761,18.38999939,18,18.52000046,0.389999986,0.02,0.100000001,0.469999999,-0.209999993,0.109999999,-0.170000002,-0.430000007,0,-0.25,-0.01,-53,-0.0067,-0.0058,0.0047,0.0045,0.0002,0.284999996,-0.050000001,-0.300000012,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.006739927,0.000159483,0.006727273,0.005818182,0.004727273,0.004363636,0.130000003,-0.049999997,-0.300000004,-0.125,761,418.1318681
776,19.86000061,19,19.36000061,0.389999986,0.01,0.100000001,0.469999999,-0.209999993,0.109999999,-0.159999996,-0.469999999,0,-0.270000011,-0.01,-18,-0.0067,-0.0058,0.0056,0.0048,0.0002,0.284999996,-0.050000001,-0.314999998,-0.132499993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.007278389,0.000163793,0.006727273,0.005818182,0.005636364,0.004727273,0.130000003,-0.049999997,-0.314999998,-0.135000005,776,426.3736264
796,21.02000046,20.5,21.02000046,0.389999986,0.01,0.100000001,0.550000012,-0.209999993,0.109999999,-0.150000006,-0.479999989,0.02,-0.280000001,-0.01,-27,-0.0082,-0.0058,0.006,0.0055,0.0002,0.324999988,-0.050000001,-0.314999998,-0.129999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.007703297,0.000163793,0.008181818,0.005818182,0.006,0.004909091,0.170000009,-0.049999997,-0.314999998,-0.130000001,796,437.3626374
846,30.15999985,29,29.68000031,0.300000012,0.02,0.180000007,0.75,-0.209999993,0.109999999,-0.129999995,-0.569999993,0.189999998,-0.340000004,-0.02,-10,-0.0104,-0.0058,0.008,0.0095,1E-04,0.465000004,-0.050000001,-0.349999994,-0.072499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.011054945,0.00012069,0.010363636,0.005818182,0.008,0.005818182,0.270000003,-0.049999997,-0.349999994,-0.075000003,846,464.8351648
866,31.59000015,31,31.44000053,0.300000012,0.02,0.189999998,0.790000021,-0.219999999,0.109999999,-0.100000001,-0.569999993,0.189999998,-0.340000004,-0.02,10,-0.0109,-0.006,0.0085,0.0096,1E-04,0.49000001,-0.055,-0.335000008,-0.075000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.011578755,0.00012069,0.010909091,0.006,0.008545454,0.005818182,0.285000011,-0.055,-0.334999997,-0.075000003,866,475.8241758
901,35.06000137,34,35,0.300000012,0.02,0.189999998,0.920000017,-0.319999993,0.109999999,-0.100000001,-0.569999993,0.209999993,-0.379999995,-0.02,-49,-0.0133,-0.0078,0.0085,0.0106,1E-04,0.555000007,-0.104999997,-0.335000008,-0.082500003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.012849817,0.00012069,0.013272728,0.007818182,0.008545454,0.006545454,0.300000012,-0.104999997,-0.334999997,-0.085000001,901,495.0549451
926,38.86000061,37.5,38.52000046,0.300000012,0.02,0.25999999,1.029999971,-0.310000002,0.109999999,-0.100000001,-0.670000017,0.280000001,-0.409999996,-0.02,-36,-0.014,-0.0076,0.0104,0.0125,1E-04,0.644999981,-0.100000001,-0.38499999,-0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.014241758,0.00012069,0.014,0.007636364,0.010363637,0.007090909,0.359999985,-0.100000001,-0.385000009,-0.064999998,926,508.7912088
936,40.59999847,39.5,40.25999832,0.310000002,0.02,0.289999992,1.129999995,-0.319999993,0.109999999,-0.100000001,-0.670000017,0.289999992,-0.419999987,-0.02,-8,-0.0153,-0.0078,0.0104,0.0129,1E-04,0.709999979,-0.104999997,-0.38499999,-0.064999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.01487912,0.000125,0.015272727,0.007818182,0.010363637,0.007272727,0.405000001,-0.104999997,-0.385000009,-0.064999998,936,514.2857143
951,43.93999863,43,43.58000183,0.310000002,0.02,0.289999992,1.220000029,-0.310000002,0.150000006,-0.100000001,-0.670000017,0.379999995,-0.439999998,-0.02,-43,-0.016899999,-0.0084,0.0104,0.0149,1E-04,0.754999995,-0.079999998,-0.38499999,-0.029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.016102564,0.000125,0.016909092,0.008363637,0.010363637,0.007636364,0.455000013,-0.079999998,-0.385000009,-0.030000001,951,522.5274725
956,60.61999893,59.5,60.58000183,0.300000012,0.02,0.540000021,1.879999995,-0.529999971,0.209999993,-0.02,-0.75999999,0.709999979,-0.460000008,-0.029999999,-26,-0.0244,-0.0135,0.0135,0.021299999,1E-04,1.210000038,-0.159999996,-0.389999986,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.022216117,0.00012069,0.024363636,0.013454545,0.013454545,0.007818182,0.675000012,-0.159999989,-0.389999995,0.124999985,956,525.2747253
976,64.55000305,63,64.04000092,0.300000012,0.02,0.569999993,2,-0.529999971,0.209999993,0,-0.779999971,0.779999971,-0.5,-0.02,-18,-0.026000001,-0.0135,0.0142,0.0233,1E-04,1.284999967,-0.159999996,-0.389999986,0.140000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.023652016,0.00012069,0.026,0.013454545,0.014181818,0.008727273,0.735000014,-0.159999989,-0.389999986,0.139999986,976,536.2637363
1012,71.98000336,70,70.86000061,0.300000012,0.02,0.670000017,2.279999971,-0.629999995,0.209999993,0,-0.860000014,0.949999988,-0.540000021,-0.02,1,-0.029300001,-0.0153,0.0156,0.027100001,1E-04,1.475000024,-0.209999993,-0.430000007,0.204999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.026373628,0.00012069,0.029272726,0.015272727,0.015636364,0.009454546,0.824999988,-0.210000001,-0.430000007,0.204999983,1012,556.043956
1027,79.27999878,78.5,78.31999969,0.300000012,0.02,0.769999981,2.539999962,-0.670000017,0.209999993,0,-0.939999998,1.090000033,-0.560000002,-0.02,-4,-0.032200001,-0.016000001,0.017100001,0.029999999,1E-04,1.654999971,-0.230000004,-0.469999999,0.264999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.029047619,0.00012069,0.032181818,0.016,0.017090909,0.009818182,0.934999973,-0.230000012,-0.469999999,0.265000015,1027,564.2857143
1042,82.15000153,81.5,81.73999786,0.300000012,0.02,0.769999981,2.680000067,-0.730000019,0.310000002,0.029999999,-0.949999988,1.139999986,-0.569999993,-0.02,-47,-0.034699999,-0.0189,0.0178,0.031099999,1E-04,1.725000024,-0.209999993,-0.460000008,0.284999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.030098902,0.00012069,0.034727274,0.018909091,0.017818182,0.01,0.975000024,-0.210000008,-0.459999994,0.284999996,1042,572.5274725
